,Gen,genInt,line,sex,Group,Rep,scenario,strategy,trait
451,41,3.60483242400624,sire,F,import,0,0_0,GenGen,13
452,42,3.98,sire,M,import,0,0_0,GenGen,13
453,42,4.06599116653676,dam,F,import,0,0_0,GenGen,13
454,43,4.9925,dam,M,import,0,0_0,GenGen,13
455,42,3.59288126786178,sire,F,import,0,0_0,GenGen,13
456,43,4.0625,sire,M,import,0,0_0,GenGen,13
457,43,4.08002078461938,dam,F,import,0,0_0,GenGen,13
458,44,4.975,dam,M,import,0,0_0,GenGen,13
459,43,3.59340088334632,sire,F,import,0,0_0,GenGen,13
460,44,4.0425,sire,M,import,0,0_0,GenGen,13
461,44,4.05118212522733,dam,F,import,0,0_0,GenGen,13
462,45,5.0225,dam,M,import,0,0_0,GenGen,13
463,44,3.6193816575734,sire,F,import,0,0_0,GenGen,13
464,45,4.0475,sire,M,import,0,0_0,GenGen,13
465,45,4.08755520914523,dam,F,import,0,0_0,GenGen,13
466,46,5.0025,dam,M,import,0,0_0,GenGen,13
467,45,3.61444531047025,sire,F,import,0,0_0,GenGen,13
468,46,4.005,sire,M,import,0,0_0,GenGen,13
469,46,4.06443232008314,dam,F,import,0,0_0,GenGen,13
470,47,4.99,dam,M,import,0,0_0,GenGen,13
471,46,3.62743569758379,sire,F,import,0,0_0,GenGen,13
472,47,3.9725,sire,M,import,0,0_0,GenGen,13
473,47,4.0620940504027,dam,F,import,0,0_0,GenGen,13
474,48,4.985,dam,M,import,0,0_0,GenGen,13
475,47,3.58430761236685,sire,F,import,0,0_0,GenGen,13
476,48,4.0875,sire,M,import,0,0_0,GenGen,13
477,48,4.06027539620681,dam,F,import,0,0_0,GenGen,13
478,49,5.03,dam,M,import,0,0_0,GenGen,13
479,48,3.65653416471811,sire,F,import,0,0_0,GenGen,13
480,49,3.965,sire,M,import,0,0_0,GenGen,13
481,19,1,dam,F,home,0,100_100,GenGen,12
482,20,1,dam,M,home,0,100_100,GenGen,12
483,19,1,sire,F,home,0,100_100,GenGen,12
484,20,1,sire,M,home,0,100_100,GenGen,12
485,20,1,dam,F,home,0,100_100,GenGen,12
486,21,4.92592592592593,dam,M,home,0,100_100,GenGen,12
487,20,1,sire,F,home,0,100_100,GenGen,12
488,21,8,sire,M,home,0,100_100,GenGen,12
489,21,4.23564562223954,dam,F,home,0,100_100,GenGen,12
490,22,4.96296296296296,dam,M,home,0,100_100,GenGen,12
491,21,6.65783320342946,sire,F,home,0,100_100,GenGen,12
492,22,7.74074074074074,sire,M,home,0,100_100,GenGen,12
493,22,4.16523772408418,dam,F,home,0,100_100,GenGen,12
494,23,5.11111111111111,dam,M,home,0,100_100,GenGen,12
495,22,6.49311509482983,sire,F,home,0,100_100,GenGen,12
496,23,8.25925925925926,sire,M,home,0,100_100,GenGen,12
497,23,4.14861002857885,dam,F,home,0,100_100,GenGen,12
498,24,4.85185185185185,dam,M,home,0,100_100,GenGen,12
499,23,6.27201870615744,sire,F,home,0,100_100,GenGen,12
500,24,8.18518518518519,sire,M,home,0,100_100,GenGen,12
501,24,4.09976617303196,dam,F,home,0,100_100,GenGen,12
502,25,4.96296296296296,dam,M,home,0,100_100,GenGen,12
503,24,6.3629514159522,sire,F,home,0,100_100,GenGen,12
504,25,7.74074074074074,sire,M,home,0,100_100,GenGen,12
505,25,4.09171213302156,dam,F,home,0,100_100,GenGen,12
506,26,4.77777777777778,dam,M,home,0,100_100,GenGen,12
507,25,6.27123928293063,sire,F,home,0,100_100,GenGen,12
508,26,8.37037037037037,sire,M,home,0,100_100,GenGen,12
509,26,4.09275136399065,dam,F,home,0,100_100,GenGen,12
510,27,4.66666666666667,dam,M,home,0,100_100,GenGen,12
511,26,6.32060275396207,sire,F,home,0,100_100,GenGen,12
512,27,8.11111111111111,sire,M,home,0,100_100,GenGen,12
513,27,4.10002598077423,dam,F,home,0,100_100,GenGen,12
514,28,5,dam,M,home,0,100_100,GenGen,12
515,27,6.35879449207586,sire,F,home,0,100_100,GenGen,12
516,28,7.96296296296296,sire,M,home,0,100_100,GenGen,12
517,28,4.07092751363991,dam,F,home,0,100_100,GenGen,12
518,29,5.11111111111111,dam,M,home,0,100_100,GenGen,12
519,28,6.32216160041569,sire,F,home,0,100_100,GenGen,12
520,29,7.77777777777778,sire,M,home,0,100_100,GenGen,12
521,29,4.0833982852689,dam,F,home,0,100_100,GenGen,12
522,30,4.95555555555556,dam,M,home,0,100_100,GenGen,12
523,29,6.2439594699922,sire,F,home,0,100_100,GenGen,12
524,30,8.17777777777778,sire,M,home,0,100_100,GenGen,12
525,30,4.10885944401143,dam,F,home,0,100_100,GenGen,12
526,31,4.95555555555556,dam,M,home,0,100_100,GenGen,12
527,30,6.18579373104146,sire,F,home,0,100_100,GenGen,12
528,31,4.15897435897436,sire,M,home,0,100_100,GenGen,12
529,31,4.11561444531047,dam,F,home,0,100_100,GenGen,12
530,32,5.06666666666667,dam,M,home,0,100_100,GenGen,12
531,31,3.85841694537347,sire,F,home,0,100_100,GenGen,12
532,32,4.2,sire,M,home,0,100_100,GenGen,12
533,32,4.09431021044427,dam,F,home,0,100_100,GenGen,12
534,33,5,dam,M,home,0,100_100,GenGen,12
535,32,3.88778625954198,sire,F,home,0,100_100,GenGen,12
536,33,3.91666666666667,sire,M,home,0,100_100,GenGen,12
537,33,4.094050402702,dam,F,home,0,100_100,GenGen,12
538,34,4.93333333333333,dam,M,home,0,100_100,GenGen,12
539,33,4.01811305732484,sire,F,home,0,100_100,GenGen,12
540,34,4.09473684210526,sire,M,home,0,100_100,GenGen,12
541,34,4.10652117433099,dam,F,home,0,100_100,GenGen,12
542,35,4.93333333333333,dam,M,home,0,100_100,GenGen,12
543,34,3.97218934911243,sire,F,home,0,100_100,GenGen,12
544,35,4.18592964824121,sire,M,home,0,100_100,GenGen,12
545,35,4.06806962847493,dam,F,home,0,100_100,GenGen,12
546,36,4.97777777777778,dam,M,home,0,100_100,GenGen,12
547,35,3.90050920485703,sire,F,home,0,100_100,GenGen,12
548,36,4.04807692307692,sire,M,home,0,100_100,GenGen,12
549,36,4.07976097687711,dam,F,home,0,100_100,GenGen,12
550,37,4.91111111111111,dam,M,home,0,100_100,GenGen,12
551,36,3.87934078869923,sire,F,home,0,100_100,GenGen,12
552,37,4.06849315068493,sire,M,home,0,100_100,GenGen,12
553,37,4.10574175110418,dam,F,home,0,100_100,GenGen,12
554,38,5.08888888888889,dam,M,home,0,100_100,GenGen,12
555,37,3.97204847537138,sire,F,home,0,100_100,GenGen,12
556,38,4.09547738693467,sire,M,home,0,100_100,GenGen,12
557,38,4.08573655494934,dam,F,home,0,100_100,GenGen,12
558,39,4.88888888888889,dam,M,home,0,100_100,GenGen,12
559,38,3.93607305936073,sire,F,home,0,100_100,GenGen,12
560,39,3.98617511520737,sire,M,home,0,100_100,GenGen,12
561,39,4.1047025201351,dam,F,home,0,100_100,GenGen,12
562,40,5.24444444444444,dam,M,home,0,100_100,GenGen,12
563,39,3.97325062996705,sire,F,home,0,100_100,GenGen,12
564,40,4.0427807486631,sire,M,home,0,100_100,GenGen,12
565,40,4.0771628994544,dam,F,home,0,100_100,GenGen,12
566,41,5.08888888888889,dam,M,home,0,100_100,GenGen,12
567,40,3.94308625073342,sire,F,home,0,100_100,GenGen,12
568,41,4.11458333333333,sire,M,home,0,100_100,GenGen,12
569,41,4.08028059236165,dam,F,home,0,100_100,GenGen,12
570,42,4.8,dam,M,home,0,100_100,GenGen,12
571,41,3.99902458056965,sire,F,home,0,100_100,GenGen,12
572,42,3.89447236180904,sire,M,home,0,100_100,GenGen,12
573,42,4.05897635749545,dam,F,home,0,100_100,GenGen,12
574,43,4.93333333333333,dam,M,home,0,100_100,GenGen,12
575,42,3.97511180244993,sire,F,home,0,100_100,GenGen,12
576,43,4.1195652173913,sire,M,home,0,100_100,GenGen,12
577,43,4.07300597557807,dam,F,home,0,100_100,GenGen,12
578,44,5.15555555555556,dam,M,home,0,100_100,GenGen,12
579,43,3.91433635289484,sire,F,home,0,100_100,GenGen,12
580,44,4.07655502392344,sire,M,home,0,100_100,GenGen,12
581,44,4.09612886464017,dam,F,home,0,100_100,GenGen,12
582,45,5.06666666666667,dam,M,home,0,100_100,GenGen,12
583,44,3.92113627334128,sire,F,home,0,100_100,GenGen,12
584,45,4.14705882352941,sire,M,home,0,100_100,GenGen,12
585,45,4.0852169394648,dam,F,home,0,100_100,GenGen,12
586,46,5.15555555555556,dam,M,home,0,100_100,GenGen,12
587,45,3.93555337904016,sire,F,home,0,100_100,GenGen,12
588,46,4.02926829268293,sire,M,home,0,100_100,GenGen,12
589,46,4.05949597297999,dam,F,home,0,100_100,GenGen,12
590,47,5.02222222222222,dam,M,home,0,100_100,GenGen,12
591,46,3.98262736677728,sire,F,home,0,100_100,GenGen,12
592,47,4.21965317919075,sire,M,home,0,100_100,GenGen,12
593,47,4.09820732657833,dam,F,home,0,100_100,GenGen,12
594,48,5.02222222222222,dam,M,home,0,100_100,GenGen,12
595,47,3.93566791265001,sire,F,home,0,100_100,GenGen,12
596,48,3.93939393939394,sire,M,home,0,100_100,GenGen,12
597,48,4.09482982592881,dam,F,home,0,100_100,GenGen,12
598,49,4.88888888888889,dam,M,home,0,100_100,GenGen,12
599,48,3.92583918813427,sire,F,home,0,100_100,GenGen,12
600,49,4.08379888268156,sire,M,home,0,100_100,GenGen,12
601,19,1,dam,F,import,0,100_100,GenGen,12
602,20,1,dam,M,import,0,100_100,GenGen,12
603,19,1,sire,F,import,0,100_100,GenGen,12
604,20,1,sire,M,import,0,100_100,GenGen,12
605,20,1,dam,F,import,0,100_100,GenGen,12
606,21,5.008,dam,M,import,0,100_100,GenGen,12
607,20,1,sire,F,import,0,100_100,GenGen,12
608,21,7.964,sire,M,import,0,100_100,GenGen,12
609,21,4.17822811119771,dam,F,import,0,100_100,GenGen,12
610,22,4.952,dam,M,import,0,100_100,GenGen,12
611,21,4.34346583528189,sire,F,import,0,100_100,GenGen,12
612,22,7.908,sire,M,import,0,100_100,GenGen,12
613,22,4.15198752922837,dam,F,import,0,100_100,GenGen,12
614,23,4.936,dam,M,import,0,100_100,GenGen,12
615,22,4.34398545076643,sire,F,import,0,100_100,GenGen,12
616,23,8.016,sire,M,import,0,100_100,GenGen,12
617,23,4.1215900233827,dam,F,import,0,100_100,GenGen,12
618,24,5.132,dam,M,import,0,100_100,GenGen,12
619,23,4.35307872174591,sire,F,import,0,100_100,GenGen,12
620,24,7.944,sire,M,import,0,100_100,GenGen,12
621,24,4.09223174850611,dam,F,import,0,100_100,GenGen,12
622,25,5.036,dam,M,import,0,100_100,GenGen,12
623,24,4.35749545336451,sire,F,import,0,100_100,GenGen,12
624,25,7.924,sire,M,import,0,100_100,GenGen,12
625,25,4.07690309171213,dam,F,import,0,100_100,GenGen,12
626,26,4.996,dam,M,import,0,100_100,GenGen,12
627,25,4.30007794232268,sire,F,import,0,100_100,GenGen,12
628,26,7.964,sire,M,import,0,100_100,GenGen,12
629,26,4.07950116913484,dam,F,import,0,100_100,GenGen,12
630,27,5.008,dam,M,import,0,100_100,GenGen,12
631,26,4.32320083138478,sire,F,import,0,100_100,GenGen,12
632,27,8.068,sire,M,import,0,100_100,GenGen,12
633,27,4.13120290984671,dam,F,import,0,100_100,GenGen,12
634,28,5.008,dam,M,import,0,100_100,GenGen,12
635,27,4.21486100285789,sire,F,import,0,100_100,GenGen,12
636,28,8.14,sire,M,import,0,100_100,GenGen,12
637,28,4.0878150168875,dam,F,import,0,100_100,GenGen,12
638,29,4.96,dam,M,import,0,100_100,GenGen,12
639,28,4.27227851389971,sire,F,import,0,100_100,GenGen,12
640,29,8.048,sire,M,import,0,100_100,GenGen,12
641,29,4.06261366588724,dam,F,import,0,100_100,GenGen,12
642,30,4.98666666666667,dam,M,import,0,100_100,GenGen,12
643,29,4.3548973759418,sire,F,import,0,100_100,GenGen,12
644,30,8.07333333333333,sire,M,import,0,100_100,GenGen,12
645,30,4.07586386074305,dam,F,import,0,100_100,GenGen,12
646,31,4.895,dam,M,import,0,100_100,GenGen,12
647,30,4.29176409457002,sire,F,import,0,100_100,GenGen,12
648,31,3.99775280898876,sire,M,import,0,100_100,GenGen,12
649,31,4.0771628994544,dam,F,import,0,100_100,GenGen,12
650,32,4.9075,dam,M,import,0,100_100,GenGen,12
651,31,3.91970901252863,sire,F,import,0,100_100,GenGen,12
652,32,3.95056179775281,sire,M,import,0,100_100,GenGen,12
653,32,4.05533904910366,dam,F,import,0,100_100,GenGen,12
654,33,4.985,dam,M,import,0,100_100,GenGen,12
655,32,3.83089124882377,sire,F,import,0,100_100,GenGen,12
656,33,4.01797752808989,sire,M,import,0,100_100,GenGen,12
657,33,4.06625097427903,dam,F,import,0,100_100,GenGen,12
658,34,4.9975,dam,M,import,0,100_100,GenGen,12
659,33,3.90098210682093,sire,F,import,0,100_100,GenGen,12
660,34,3.99325842696629,sire,M,import,0,100_100,GenGen,12
661,34,4.09197194076383,dam,F,import,0,100_100,GenGen,12
662,35,5,dam,M,import,0,100_100,GenGen,12
663,34,3.83750336292709,sire,F,import,0,100_100,GenGen,12
664,35,4.10609480812641,sire,M,import,0,100_100,GenGen,12
665,35,4.10704078981554,dam,F,import,0,100_100,GenGen,12
666,36,4.9775,dam,M,import,0,100_100,GenGen,12
667,35,3.76016642061468,sire,F,import,0,100_100,GenGen,12
668,36,3.98426966292135,sire,M,import,0,100_100,GenGen,12
669,36,4.10704078981554,dam,F,import,0,100_100,GenGen,12
670,37,5.0225,dam,M,import,0,100_100,GenGen,12
671,36,3.76473747817913,sire,F,import,0,100_100,GenGen,12
672,37,3.93483146067416,sire,M,import,0,100_100,GenGen,12
673,37,4.09067290205248,dam,F,import,0,100_100,GenGen,12
674,38,5.0075,dam,M,import,0,100_100,GenGen,12
675,37,3.88606744592234,sire,F,import,0,100_100,GenGen,12
676,38,4.0314606741573,sire,M,import,0,100_100,GenGen,12
677,38,4.08106001558846,dam,F,import,0,100_100,GenGen,12
678,39,5.03,dam,M,import,0,100_100,GenGen,12
679,38,3.82971305980156,sire,F,import,0,100_100,GenGen,12
680,39,4.04044943820225,sire,M,import,0,100_100,GenGen,12
681,39,4.07586386074305,dam,F,import,0,100_100,GenGen,12
682,40,4.8875,dam,M,import,0,100_100,GenGen,12
683,39,3.84683357879234,sire,F,import,0,100_100,GenGen,12
684,40,4.02022471910112,sire,M,import,0,100_100,GenGen,12
685,40,4.07430501428943,dam,F,import,0,100_100,GenGen,12
686,41,5.015,dam,M,import,0,100_100,GenGen,12
687,40,3.81698037645174,sire,F,import,0,100_100,GenGen,12
688,41,4.03820224719101,sire,M,import,0,100_100,GenGen,12
689,41,4.05663808781502,dam,F,import,0,100_100,GenGen,12
690,42,4.9675,dam,M,import,0,100_100,GenGen,12
691,41,3.84798608323297,sire,F,import,0,100_100,GenGen,12
692,42,3.96404494382022,sire,M,import,0,100_100,GenGen,12
693,42,4.07690309171213,dam,F,import,0,100_100,GenGen,12
694,43,4.9925,dam,M,import,0,100_100,GenGen,12
695,42,3.86238777971325,sire,F,import,0,100_100,GenGen,12
696,43,4.06966292134831,sire,M,import,0,100_100,GenGen,12
697,43,4.08469732398025,dam,F,import,0,100_100,GenGen,12
698,44,5.0025,dam,M,import,0,100_100,GenGen,12
699,43,3.82322147651007,sire,F,import,0,100_100,GenGen,12
700,44,3.95056179775281,sire,M,import,0,100_100,GenGen,12
701,44,4.06780982073266,dam,F,import,0,100_100,GenGen,12
702,45,5.0025,dam,M,import,0,100_100,GenGen,12
703,44,3.82120274451769,sire,F,import,0,100_100,GenGen,12
704,45,4.05842696629213,sire,M,import,0,100_100,GenGen,12
705,45,4.07820213042349,dam,F,import,0,100_100,GenGen,12
706,46,4.9875,dam,M,import,0,100_100,GenGen,12
707,45,3.85413311862587,sire,F,import,0,100_100,GenGen,12
708,46,3.95730337078652,sire,M,import,0,100_100,GenGen,12
709,46,4.06962847492855,dam,F,import,0,100_100,GenGen,12
710,47,5.0575,dam,M,import,0,100_100,GenGen,12
711,46,3.87166062558733,sire,F,import,0,100_100,GenGen,12
712,47,3.92134831460674,sire,M,import,0,100_100,GenGen,12
713,47,4.05092231748506,dam,F,import,0,100_100,GenGen,12
714,48,4.97,dam,M,import,0,100_100,GenGen,12
715,47,3.81934184016118,sire,F,import,0,100_100,GenGen,12
716,48,3.97528089887641,sire,M,import,0,100_100,GenGen,12
717,48,4.06625097427903,dam,F,import,0,100_100,GenGen,12
718,49,5.0675,dam,M,import,0,100_100,GenGen,12
719,48,3.79954319494827,sire,F,import,0,100_100,GenGen,12
720,49,3.9685393258427,sire,M,import,0,100_100,GenGen,12
721,19,1,dam,F,home,0,100_100,GenGen,13
722,20,1,dam,M,home,0,100_100,GenGen,13
723,19,1,sire,F,home,0,100_100,GenGen,13
724,20,1,sire,M,home,0,100_100,GenGen,13
725,20,1,dam,F,home,0,100_100,GenGen,13
726,21,5.25925925925926,dam,M,home,0,100_100,GenGen,13
727,20,1,sire,F,home,0,100_100,GenGen,13
728,21,7.66666666666667,sire,M,home,0,100_100,GenGen,13
729,21,4.22083658093011,dam,F,home,0,100_100,GenGen,13
730,22,5.03703703703704,dam,M,home,0,100_100,GenGen,13
731,21,6.72616263964666,sire,F,home,0,100_100,GenGen,13
732,22,7.96296296296296,sire,M,home,0,100_100,GenGen,13
733,22,4.17043387892959,dam,F,home,0,100_100,GenGen,13
734,23,5.22222222222222,dam,M,home,0,100_100,GenGen,13
735,22,6.55416991426345,sire,F,home,0,100_100,GenGen,13
736,23,7.59259259259259,sire,M,home,0,100_100,GenGen,13
737,23,4.16082099246558,dam,F,home,0,100_100,GenGen,13
738,24,5.11111111111111,dam,M,home,0,100_100,GenGen,13
739,23,6.26916082099247,sire,F,home,0,100_100,GenGen,13
740,24,8.03703703703704,sire,M,home,0,100_100,GenGen,13
741,24,4.10340348142375,dam,F,home,0,100_100,GenGen,13
742,25,4.92592592592593,dam,M,home,0,100_100,GenGen,13
743,24,6.32242140815796,sire,F,home,0,100_100,GenGen,13
744,25,7.88888888888889,sire,M,home,0,100_100,GenGen,13
745,25,4.08729540140296,dam,F,home,0,100_100,GenGen,13
746,26,4.88888888888889,dam,M,home,0,100_100,GenGen,13
747,25,6.32346063912705,sire,F,home,0,100_100,GenGen,13
748,26,7.81481481481482,sire,M,home,0,100_100,GenGen,13
749,26,4.09560924915563,dam,F,home,0,100_100,GenGen,13
750,27,5,dam,M,home,0,100_100,GenGen,13
751,26,6.32501948558067,sire,F,home,0,100_100,GenGen,13
752,27,7.92592592592593,sire,M,home,0,100_100,GenGen,13
753,27,4.11483502208366,dam,F,home,0,100_100,GenGen,13
754,28,5,dam,M,home,0,100_100,GenGen,13
755,27,6.30163678877631,sire,F,home,0,100_100,GenGen,13
756,28,7.81481481481482,sire,M,home,0,100_100,GenGen,13
757,28,4.0745648220317,dam,F,home,0,100_100,GenGen,13
758,29,4.96296296296296,dam,M,home,0,100_100,GenGen,13
759,28,6.35593660691089,sire,F,home,0,100_100,GenGen,13
760,29,8.22222222222222,sire,M,home,0,100_100,GenGen,13
761,29,4.10756040530008,dam,F,home,0,100_100,GenGen,13
762,30,5.2,dam,M,home,0,100_100,GenGen,13
763,29,6.42608469732398,sire,F,home,0,100_100,GenGen,13
764,30,8,sire,M,home,0,100_100,GenGen,13
765,30,4.11327617563003,dam,F,home,0,100_100,GenGen,13
766,31,4.97777777777778,dam,M,home,0,100_100,GenGen,13
767,30,6.21822849807445,sire,F,home,0,100_100,GenGen,13
768,31,3.84313725490196,sire,M,home,0,100_100,GenGen,13
769,31,4.08417770849571,dam,F,home,0,100_100,GenGen,13
770,32,4.84444444444444,dam,M,home,0,100_100,GenGen,13
771,31,3.92641509433962,sire,F,home,0,100_100,GenGen,13
772,32,4.26635514018692,sire,M,home,0,100_100,GenGen,13
773,32,4.08885424785659,dam,F,home,0,100_100,GenGen,13
774,33,4.95555555555556,dam,M,home,0,100_100,GenGen,13
775,32,3.87562650826063,sire,F,home,0,100_100,GenGen,13
776,33,4.03465346534653,sire,M,home,0,100_100,GenGen,13
777,33,4.10808002078462,dam,F,home,0,100_100,GenGen,13
778,34,5.06666666666667,dam,M,home,0,100_100,GenGen,13
779,33,3.93974005513982,sire,F,home,0,100_100,GenGen,13
780,34,4.07216494845361,sire,M,home,0,100_100,GenGen,13
781,34,4.09197194076383,dam,F,home,0,100_100,GenGen,13
782,35,5.02222222222222,dam,M,home,0,100_100,GenGen,13
783,34,3.95153160139589,sire,F,home,0,100_100,GenGen,13
784,35,3.97927461139896,sire,M,home,0,100_100,GenGen,13
785,35,4.07352559106261,dam,F,home,0,100_100,GenGen,13
786,36,4.93333333333333,dam,M,home,0,100_100,GenGen,13
787,35,3.91803921568627,sire,F,home,0,100_100,GenGen,13
788,36,4.20098039215686,sire,M,home,0,100_100,GenGen,13
789,36,4.09457001818654,dam,F,home,0,100_100,GenGen,13
790,37,5.13333333333333,dam,M,home,0,100_100,GenGen,13
791,36,3.86882352941177,sire,F,home,0,100_100,GenGen,13
792,37,4.16402116402116,sire,M,home,0,100_100,GenGen,13
793,37,4.09431021044427,dam,F,home,0,100_100,GenGen,13
794,38,4.77777777777778,dam,M,home,0,100_100,GenGen,13
795,37,3.94719342851555,sire,F,home,0,100_100,GenGen,13
796,38,4.1078431372549,sire,M,home,0,100_100,GenGen,13
797,38,4.10236425045466,dam,F,home,0,100_100,GenGen,13
798,39,4.97777777777778,dam,M,home,0,100_100,GenGen,13
799,38,3.93204648414418,sire,F,home,0,100_100,GenGen,13
800,39,3.97354497354497,sire,M,home,0,100_100,GenGen,13
801,39,4.07742270719667,dam,F,home,0,100_100,GenGen,13
802,40,5.08888888888889,dam,M,home,0,100_100,GenGen,13
803,39,3.94585118815738,sire,F,home,0,100_100,GenGen,13
804,40,4.18079096045198,sire,M,home,0,100_100,GenGen,13
805,40,4.08807482462977,dam,F,home,0,100_100,GenGen,13
806,41,4.91111111111111,dam,M,home,0,100_100,GenGen,13
807,40,3.9486018117369,sire,F,home,0,100_100,GenGen,13
808,41,3.83928571428571,sire,M,home,0,100_100,GenGen,13
809,41,4.09431021044427,dam,F,home,0,100_100,GenGen,13
810,42,5.13333333333333,dam,M,home,0,100_100,GenGen,13
811,41,3.92450999417815,sire,F,home,0,100_100,GenGen,13
812,42,3.98342541436464,sire,M,home,0,100_100,GenGen,13
813,42,4.094050402702,dam,F,home,0,100_100,GenGen,13
814,43,4.97777777777778,dam,M,home,0,100_100,GenGen,13
815,42,3.89682850430697,sire,F,home,0,100_100,GenGen,13
816,43,4.07317073170732,sire,M,home,0,100_100,GenGen,13
817,43,4.11145752143414,dam,F,home,0,100_100,GenGen,13
818,44,5.06666666666667,dam,M,home,0,100_100,GenGen,13
819,43,3.9639710201684,sire,F,home,0,100_100,GenGen,13
820,44,4.13170731707317,sire,M,home,0,100_100,GenGen,13
821,44,4.09457001818654,dam,F,home,0,100_100,GenGen,13
822,45,4.97777777777778,dam,M,home,0,100_100,GenGen,13
823,44,3.96260767423649,sire,F,home,0,100_100,GenGen,13
824,45,3.98604651162791,sire,M,home,0,100_100,GenGen,13
825,45,4.10574175110418,dam,F,home,0,100_100,GenGen,13
826,46,5.04444444444444,dam,M,home,0,100_100,GenGen,13
827,45,3.91736997055937,sire,F,home,0,100_100,GenGen,13
828,46,4.09677419354839,sire,M,home,0,100_100,GenGen,13
829,46,4.09067290205248,dam,F,home,0,100_100,GenGen,13
830,47,5,dam,M,home,0,100_100,GenGen,13
831,46,3.92866861030126,sire,F,home,0,100_100,GenGen,13
832,47,3.95454545454546,sire,M,home,0,100_100,GenGen,13
833,47,4.07534424525851,dam,F,home,0,100_100,GenGen,13
834,48,4.93333333333333,dam,M,home,0,100_100,GenGen,13
835,47,3.89854788069074,sire,F,home,0,100_100,GenGen,13
836,48,4.06787330316742,sire,M,home,0,100_100,GenGen,13
837,48,4.08080020784619,dam,F,home,0,100_100,GenGen,13
838,49,4.95555555555556,dam,M,home,0,100_100,GenGen,13
839,48,3.96842309182487,sire,F,home,0,100_100,GenGen,13
840,49,4.02051282051282,sire,M,home,0,100_100,GenGen,13
841,19,1,dam,F,import,0,100_100,GenGen,13
842,20,1,dam,M,import,0,100_100,GenGen,13
843,19,1,sire,F,import,0,100_100,GenGen,13
844,20,1,sire,M,import,0,100_100,GenGen,13
845,20,1,dam,F,import,0,100_100,GenGen,13
846,21,5.008,dam,M,import,0,100_100,GenGen,13
847,20,1,sire,F,import,0,100_100,GenGen,13
848,21,8.016,sire,M,import,0,100_100,GenGen,13
849,21,4.15224733697064,dam,F,import,0,100_100,GenGen,13
850,22,4.916,dam,M,import,0,100_100,GenGen,13
851,21,4.35827487659132,sire,F,import,0,100_100,GenGen,13
852,22,7.904,sire,M,import,0,100_100,GenGen,13
853,22,4.14809041309431,dam,F,import,0,100_100,GenGen,13
854,23,4.988,dam,M,import,0,100_100,GenGen,13
855,22,4.39101065211743,sire,F,import,0,100_100,GenGen,13
856,23,8.076,sire,M,import,0,100_100,GenGen,13
857,23,4.16497791634191,dam,F,import,0,100_100,GenGen,13
858,24,4.928,dam,M,import,0,100_100,GenGen,13
859,23,4.39984411535464,sire,F,import,0,100_100,GenGen,13
860,24,7.964,sire,M,import,0,100_100,GenGen,13
861,24,4.06780982073266,dam,F,import,0,100_100,GenGen,13
862,25,4.936,dam,M,import,0,100_100,GenGen,13
863,24,4.39958430761237,sire,F,import,0,100_100,GenGen,13
864,25,7.908,sire,M,import,0,100_100,GenGen,13
865,25,4.07118732138218,dam,F,import,0,100_100,GenGen,13
866,26,5.032,dam,M,import,0,100_100,GenGen,13
867,25,4.28890620940504,sire,F,import,0,100_100,GenGen,13
868,26,7.996,sire,M,import,0,100_100,GenGen,13
869,26,4.06131462717589,dam,F,import,0,100_100,GenGen,13
870,27,5.044,dam,M,import,0,100_100,GenGen,13
871,26,4.3611327617563,sire,F,import,0,100_100,GenGen,13
872,27,8.068,sire,M,import,0,100_100,GenGen,13
873,27,4.12574694725903,dam,F,import,0,100_100,GenGen,13
874,28,4.864,dam,M,import,0,100_100,GenGen,13
875,27,4.25383216419849,sire,F,import,0,100_100,GenGen,13
876,28,8.008,sire,M,import,0,100_100,GenGen,13
877,28,4.11171732917641,dam,F,import,0,100_100,GenGen,13
878,29,5.008,dam,M,import,0,100_100,GenGen,13
879,28,4.3522992985191,sire,F,import,0,100_100,GenGen,13
880,29,8.04,sire,M,import,0,100_100,GenGen,13
881,29,4.08703559366069,dam,F,import,0,100_100,GenGen,13
882,30,5.04,dam,M,import,0,100_100,GenGen,13
883,29,4.25772928033255,sire,F,import,0,100_100,GenGen,13
884,30,8.11,sire,M,import,0,100_100,GenGen,13
885,30,4.06936866718628,dam,F,import,0,100_100,GenGen,13
886,31,4.9075,dam,M,import,0,100_100,GenGen,13
