"VREDNOST_12_PV","DRZ_ORIG_ZIVAL","STEV_ORIG_ZIVAL","PASMA","DAT_ROJSTVO"
80.4,"SI","94323122",3,09-11-2013
108.7,"SI","94323122",3,09-11-2013
94.8,"SI","94323122",3,09-11-2013
91,"SI","94323122",3,09-11-2013
107.7,"SI","94323122",3,09-11-2013
83,"SI","94323122",3,09-11-2013
97.2,"SI","94323122",3,09-11-2013
99.1,"SI","94323122",3,09-11-2013
89.7,"SI","94323122",3,09-11-2013
92.4,"SI","94323122",3,09-11-2013
103.2,"SI","94323122",3,09-11-2013
46.3,"SI","94323122",3,09-11-2013
78.3,"SI","94323122",3,09-11-2013
106.3,"SI","54219377",1,04-11-2013
107,"SI","54219377",1,04-11-2013
102,"SI","54219377",1,04-11-2013
125.1,"SI","54219377",1,04-11-2013
105.9,"SI","54219377",1,04-11-2013
142.1,"SI","54219377",1,04-11-2013
126.5,"SI","54219377",1,04-11-2013
109.4,"SI","54219377",1,04-11-2013
112.9,"SI","54219377",1,04-11-2013
131.1,"SI","54219377",1,04-11-2013
128.7,"SI","54219377",1,04-11-2013
91.2,"SI","54219377",1,04-11-2013
125,"SI","54219377",1,04-11-2013
104.2,"SI","54219377",1,04-11-2013
108.7,"SI","54219377",1,04-11-2013
121.2,"SI","54219377",1,04-11-2013
113.7,"SI","54219377",1,04-11-2013
88.8,"SI","54219377",1,04-11-2013
122.2,"SI","54219377",1,04-11-2013
138,"SI","54219377",1,04-11-2013
123.1,"SI","54219377",1,04-11-2013
145.1,"SI","54219377",1,04-11-2013
98.7,"SI","54219377",1,04-11-2013
125.1,"SI","54219377",1,04-11-2013
103.5,"SI","54219377",1,04-11-2013
129.4,"SI","54219377",1,04-11-2013
104.3,"SI","54219377",1,04-11-2013
100.6,"SI","54219377",1,04-11-2013
107.3,"SI","54219377",1,04-11-2013
111.8,"SI","54219377",1,04-11-2013
102.2,"SI","54219377",1,04-11-2013
99.6,"SI","54219377",1,04-11-2013
100.3,"SI","54219377",1,04-11-2013
105.9,"SI","54219377",1,04-11-2013
89.8,"SI","54219377",1,04-11-2013
106.1,"SI","54219377",1,04-11-2013
106.2,"SI","54219377",1,04-11-2013
110.1,"DE","0937249964",2,18-01-2003
114.2,"DE","0937249964",2,18-01-2003
115.5,"DE","0937249964",2,18-01-2003
110,"DE","0937249964",2,18-01-2003
120.5,"DE","0937249964",2,18-01-2003
115.7,"DE","0937249964",2,18-01-2003
94.5,"DE","0937249964",2,18-01-2003
151.2,"DE","0942530314",1,19-01-2008
96.8,"DE","0942530314",1,19-01-2008
125,"DE","0942530314",1,19-01-2008
123.2,"DE","0942530314",1,19-01-2008
129.6,"DE","0942530314",1,19-01-2008
131.4,"DE","0942530314",1,19-01-2008
139.6,"DE","0942530314",1,19-01-2008
128.1,"DE","0942530314",1,19-01-2008
125.2,"DE","0942530314",1,19-01-2008
139.6,"DE","0942530314",1,19-01-2008
130.1,"DE","0942530314",1,19-01-2008
117.1,"DE","0942530314",1,19-01-2008
86,"DE","0942530314",1,19-01-2008
134.2,"DE","0942530314",1,19-01-2008
96.7,"DE","0942530314",1,19-01-2008
94.9,"DE","0942530314",1,19-01-2008
65.8,"DE","0942530314",1,19-01-2008
100.1,"DE","0942530314",1,19-01-2008
137.6,"DE","0942530314",1,19-01-2008
90.7,"DE","0942530314",1,19-01-2008
145.2,"DE","0942530314",1,19-01-2008
85.7,"DE","0942530314",1,19-01-2008
130.3,"DE","0942530314",1,19-01-2008
125.7,"DE","0942530314",1,19-01-2008
115.7,"DE","0942530314",1,19-01-2008
85.7,"DE","0942530314",1,19-01-2008
119.5,"DE","0942530314",1,19-01-2008
101.5,"DE","0942530314",1,19-01-2008
115.5,"DE","0942530314",1,19-01-2008
140.3,"DE","0942530314",1,19-01-2008
98.2,"DE","0942530314",1,19-01-2008
111.9,"DE","0942530314",1,19-01-2008
115.1,"DE","0942530314",1,19-01-2008
96.8,"DE","0942530314",1,19-01-2008
132.8,"DE","0942530314",1,19-01-2008
93.2,"DE","0942530314",1,19-01-2008
129.8,"DE","0942530314",1,19-01-2008
112.6,"DE","0942530314",1,19-01-2008
104.4,"DE","0814101128",2,26-03-2008
126,"DE","0814101128",2,26-03-2008
128,"DE","0814101128",2,26-03-2008
125.5,"DE","0814101128",2,26-03-2008
119,"DE","0814101128",2,26-03-2008
125.6,"DE","0814101128",2,26-03-2008
85.3,"DE","0814101128",2,26-03-2008
109.4,"DE","0933179301",2,12-06-2000
108.1,"DE","0933179301",2,12-06-2000
114.1,"DE","0933179301",2,12-06-2000
114.2,"DE","0933179301",2,12-06-2000
114.6,"DE","0933179301",2,12-06-2000
112.3,"DE","0933179301",2,12-06-2000
111.4,"DE","0933179301",2,12-06-2000
86,"DE","0933179301",2,12-06-2000
105,"AT","120247745",2,06-09-2001
122.5,"AT","120247745",2,06-09-2001
108.7,"AT","120247745",2,06-09-2001
114.7,"AT","120247745",2,06-09-2001
112.8,"AT","120247745",2,06-09-2001
105.7,"AT","120247745",2,06-09-2001
106.3,"AT","120247745",2,06-09-2001
103.7,"AT","120247745",2,06-09-2001
106.6,"AT","218716167",2,20-02-1983
98.2,"AT","218716167",2,20-02-1983
104,"AT","218716167",2,20-02-1983
104.6,"AT","218716167",2,20-02-1983
100.2,"AT","218716167",2,20-02-1983
117,"AT","218716167",2,20-02-1983
94.9,"AT","218716167",2,20-02-1983
116.3,"DE","0943786623",2,23-12-2008
116.3,"DE","0943786623",2,23-12-2008
116.6,"DE","0943786623",2,23-12-2008
102.4,"DE","0943786623",2,23-12-2008
109.8,"DE","0943786623",2,23-12-2008
116.7,"DE","0943786623",2,23-12-2008
91.7,"DE","0943786623",2,23-12-2008
94,"AT","250452564",2,13-04-1993
98.1,"AT","250452564",2,13-04-1993
101.7,"AT","250452564",2,13-04-1993
98.8,"AT","250452564",2,13-04-1993
104.3,"AT","250452564",2,13-04-1993
101.3,"AT","250452564",2,13-04-1993
110.3,"AT","250452564",2,13-04-1993
111.7,"AT","548970866",2,08-08-1996
95.9,"AT","548970866",2,08-08-1996
96.9,"AT","548970866",2,08-08-1996
103.3,"AT","548970866",2,08-08-1996
100.2,"AT","548970866",2,08-08-1996
100.8,"AT","548970866",2,08-08-1996
112.5,"AT","548970866",2,08-08-1996
93.9,"SI","74324826",2,19-12-2013
96.6,"SI","74324826",2,19-12-2013
88.4,"SI","74324826",2,19-12-2013
105.7,"SI","74324826",2,19-12-2013
93.6,"SI","74324826",2,19-12-2013
94.5,"SI","74324826",2,19-12-2013
94,"SI","74324826",2,19-12-2013
107,"AT","319957262",2,14-08-1995
106.9,"AT","319957262",2,14-08-1995
96.1,"AT","319957262",2,14-08-1995
106.1,"AT","319957262",2,14-08-1995
100.2,"AT","319957262",2,14-08-1995
107,"AT","319957262",2,14-08-1995
97.8,"AT","319957262",2,14-08-1995
114,"AT","196153916",2,24-09-2008
108.7,"AT","196153916",2,24-09-2008
118.1,"AT","196153916",2,24-09-2008
114.9,"AT","196153916",2,24-09-2008
118.3,"AT","196153916",2,24-09-2008
104.2,"AT","196153916",2,24-09-2008
90.7,"AT","196153916",2,24-09-2008
118.9,"AT","196153916",2,24-09-2008
94.8,"DE","0939372788",2,22-03-2005
110.4,"DE","0939372788",2,22-03-2005
111.2,"DE","0939372788",2,22-03-2005
103.9,"DE","0939372788",2,22-03-2005
108.2,"DE","0939372788",2,22-03-2005
114.5,"DE","0939372788",2,22-03-2005
93.8,"DE","0939372788",2,22-03-2005
111.5,"DE","0938348565",2,24-04-2004
111.3,"DE","0938348565",2,24-04-2004
105.3,"DE","0938348565",2,24-04-2004
107.1,"DE","0938348565",2,24-04-2004
107.8,"DE","0938348565",2,24-04-2004
110.7,"DE","0938348565",2,24-04-2004
104.5,"DE","0938348565",2,24-04-2004
107.8,"SI","64326111",2,28-12-2013
110.3,"SI","64326111",2,28-12-2013
109.7,"SI","64326111",2,28-12-2013
107.3,"SI","64326111",2,28-12-2013
109.5,"SI","64326111",2,28-12-2013
110.1,"SI","64326111",2,28-12-2013
104,"SI","64326111",2,28-12-2013
108.5,"SI","64337379",2,07-01-2014
111.8,"SI","64337379",2,07-01-2014
112.7,"SI","64337379",2,07-01-2014
108.1,"SI","64337379",2,07-01-2014
110.9,"SI","64337379",2,07-01-2014
102.6,"SI","64337379",2,07-01-2014
112,"SI","64337379",2,07-01-2014
75.9,"US","68106834",1,09-06-2008
107,"DE","0505893133",15,05-07-1990
130.4,"DE","0505893133",15,05-07-1990
100.2,"DE","0505893133",15,05-07-1990
110,"DE","0505893133",15,05-07-1990
97.4,"DE","0505893133",15,05-07-1990
98.6,"DE","0505893133",15,05-07-1990
111,"DE","0505893133",15,05-07-1990
83.4,"DE","0505893133",15,05-07-1990
100.8,"DE","0505893133",15,05-07-1990
70.2,"DE","0505893133",15,05-07-1990
94.4,"DE","0505893133",15,05-07-1990
102.3,"DE","0505893133",15,05-07-1990
125.3,"DE","0505893133",15,05-07-1990
115.5,"DE","0505893133",15,05-07-1990
117.3,"DE","0505893133",15,05-07-1990
119.3,"DE","0505893133",15,05-07-1990
104.4,"DE","0505893133",15,05-07-1990
101.2,"DE","0505893133",15,05-07-1990
105.1,"DE","0505893133",15,05-07-1990
84.8,"DE","0505893133",15,05-07-1990
116.9,"DE","0505893133",15,05-07-1990
79.5,"DE","0505893133",15,05-07-1990
93.4,"DE","0576493805",15,16-06-1995
110,"DE","0576493805",15,16-06-1995
80.3,"DE","0576493805",15,16-06-1995
116.2,"DE","0576493805",15,16-06-1995
92.7,"DE","0576493805",15,16-06-1995
95.4,"DE","0576493805",15,16-06-1995
85.5,"DE","0576493805",15,16-06-1995
98.1,"DE","0576493805",15,16-06-1995
112.8,"DE","0576493805",15,16-06-1995
88.9,"DE","0576493805",15,16-06-1995
103.5,"DE","0576493805",15,16-06-1995
110.3,"DE","0576493805",15,16-06-1995
91.3,"DE","0576493805",15,16-06-1995
128.9,"DE","0576493805",15,16-06-1995
100.7,"DE","0576493805",15,16-06-1995
91.9,"DE","0576493805",15,16-06-1995
118.7,"DE","0576493805",15,16-06-1995
98.8,"DE","0576493805",15,16-06-1995
88.8,"DE","0576493805",15,16-06-1995
100.5,"DE","0576493805",15,16-06-1995
107.2,"DE","0576493805",15,16-06-1995
116.4,"DE","0576493805",15,16-06-1995
96.9,"DE","0576493805",15,16-06-1995
97.9,"DE","0576493805",15,16-06-1995
92.2,"DE","0576493805",15,16-06-1995
98.4,"DE","0576493805",15,16-06-1995
99.6,"DE","0806632195",15,04-07-1994
101.2,"DE","0806632195",15,04-07-1994
85.1,"DE","0806632195",15,04-07-1994
88.1,"DE","0806632195",15,04-07-1994
91.9,"DE","0806632195",15,04-07-1994
79.8,"DE","0806632195",15,04-07-1994
96.2,"DE","0806632195",15,04-07-1994
99.1,"DE","0806632195",15,04-07-1994
85.3,"DE","0806632195",15,04-07-1994
85.3,"DE","0806632195",15,04-07-1994
97.8,"DE","0806632195",15,04-07-1994
97.8,"DE","0806632195",15,04-07-1994
90.4,"DE","0806632195",15,04-07-1994
80.4,"DE","0806632195",15,04-07-1994
82.1,"DE","0806632195",15,04-07-1994
95.1,"DE","0806632195",15,04-07-1994
81,"DE","0806632195",15,04-07-1994
91.2,"DE","0806632195",15,04-07-1994
81.2,"DE","0806632195",15,04-07-1994
64.5,"DE","0806632195",15,04-07-1994
99.7,"DE","0806632195",15,04-07-1994
98.2,"DE","0806632195",15,04-07-1994
99.8,"DE","0806632195",15,04-07-1994
96,"DE","0806632195",15,04-07-1994
82.1,"DE","0806632195",15,04-07-1994
91.4,"DE","0806632195",15,04-07-1994
69.8,"DE","0730511274",15,28-02-1995
96.7,"DE","0730511274",15,28-02-1995
105.8,"DE","0730511274",15,28-02-1995
94.9,"DE","0730511274",15,28-02-1995
88.4,"DE","0730511274",15,28-02-1995
82.1,"DE","0730511274",15,28-02-1995
109.4,"DE","0730511274",15,28-02-1995
110.6,"DE","0730511274",15,28-02-1995
93.2,"DE","0730511274",15,28-02-1995
124.5,"DE","0730511274",15,28-02-1995
105,"DE","0730511274",15,28-02-1995
82.1,"DE","0730511274",15,28-02-1995
109.6,"DE","0730511274",15,28-02-1995
97.6,"DE","0730511274",15,28-02-1995
108.6,"DE","0730511274",15,28-02-1995
119.8,"DE","0730511274",15,28-02-1995
97.6,"DE","0730511274",15,28-02-1995
93.8,"DE","0730511274",15,28-02-1995
105.1,"DE","0730511274",15,28-02-1995
98.4,"DE","0730511274",15,28-02-1995
91.4,"DE","0730511274",15,28-02-1995
89.4,"DE","0730511274",15,28-02-1995
67,"DE","0730511274",15,28-02-1995
106.4,"DE","0730511274",15,28-02-1995
105.9,"DE","0730511274",15,28-02-1995
92.3,"DE","0730511274",15,28-02-1995
97.9,"DE","0731167053",15,16-04-1995
97.5,"DE","0731167053",15,16-04-1995
91,"DE","0731167053",15,16-04-1995
97.5,"DE","0731167053",15,16-04-1995
93.8,"DE","0731167053",15,16-04-1995
102.7,"DE","0731167053",15,16-04-1995
126.2,"DE","0731167053",15,16-04-1995
77.3,"DE","0731167053",15,16-04-1995
90.4,"DE","0731167053",15,16-04-1995
105.2,"DE","0731167053",15,16-04-1995
103.7,"DE","0731167053",15,16-04-1995
117.6,"DE","0731167053",15,16-04-1995
101.5,"DE","0731167053",15,16-04-1995
86.7,"DE","0731167053",15,16-04-1995
101.1,"DE","0731167053",15,16-04-1995
111.2,"DE","0731167053",15,16-04-1995
91.3,"DE","0731167053",15,16-04-1995
92,"DE","0731167053",15,16-04-1995
89,"DE","0731167053",15,16-04-1995
98,"DE","0731167053",15,16-04-1995
78.4,"DE","0731167053",15,16-04-1995
120.9,"DE","0731167053",15,16-04-1995
83.5,"DE","0731167053",15,16-04-1995
60,"DE","0731167053",15,16-04-1995
77.9,"DE","0731167053",15,16-04-1995
97.6,"DE","0731167053",15,16-04-1995
102.5,"NL","110418065",15,26-12-1994
93.9,"NL","110418065",15,26-12-1994
89.5,"NL","110418065",15,26-12-1994
105.1,"NL","110418065",15,26-12-1994
114.4,"NL","110418065",15,26-12-1994
131.9,"NL","110418065",15,26-12-1994
97.3,"NL","110418065",15,26-12-1994
81.8,"NL","110418065",15,26-12-1994
42.2,"NL","110418065",15,26-12-1994
105.4,"NL","110418065",15,26-12-1994
100,"NL","110418065",15,26-12-1994
62.4,"NL","110418065",15,26-12-1994
82.5,"NL","110418065",15,26-12-1994
58.1,"NL","110418065",15,26-12-1994
132.5,"NL","110418065",15,26-12-1994
98.4,"NL","110418065",15,26-12-1994
89,"NL","110418065",15,26-12-1994
96.8,"NL","110418065",15,26-12-1994
61.8,"NL","110418065",15,26-12-1994
105,"NL","110418065",15,26-12-1994
72.8,"NL","110418065",15,26-12-1994
85.5,"NL","110418065",15,26-12-1994
100.4,"NL","110418065",15,26-12-1994
69.1,"NL","110418065",15,26-12-1994
112.8,"NL","110418065",15,26-12-1994
109.5,"NL","110418065",15,26-12-1994
91.8,"DE","0505639209",15,15-02-1989
90.1,"DE","0505639209",15,15-02-1989
111.8,"DE","0505639209",15,15-02-1989
117.2,"DE","0505639209",15,15-02-1989
116.7,"DE","0505639209",15,15-02-1989
112.7,"DE","0505639209",15,15-02-1989
101.7,"DE","0505639209",15,15-02-1989
76.5,"DE","0505639209",15,15-02-1989
96.5,"DE","0505639209",15,15-02-1989
93.8,"DE","0505639209",15,15-02-1989
86.6,"DE","0505639209",15,15-02-1989
89.9,"DE","0505639209",15,15-02-1989
71.1,"DE","0505639209",15,15-02-1989
78,"DE","0505639209",15,15-02-1989
132.4,"DE","0505639209",15,15-02-1989
67.9,"DE","0505639209",15,15-02-1989
126.6,"DE","0505639209",15,15-02-1989
66.5,"DE","0505639209",15,15-02-1989
