,Category,EBVGen,Cor,Group,Scenario,Rep,Generation
3,Male candidates1,EBV24,0.1916321417925419,import,50_50,2,24
4,Mothers,EBV24,0.684683695268571,import,50_50,2,24
0,Fathers,EBV25,0.09888802643773212,import,50_50,2,25
1,Female candidates,EBV25,0.30459380898139593,import,50_50,2,25
2,Male candidates,EBV25,0.3374886497286046,import,50_50,2,25
3,Male candidates1,EBV25,0.17184943233544459,import,50_50,2,25
4,Mothers,EBV25,0.6575444443749465,import,50_50,2,25
0,Fathers,EBV26,0.3644463828126923,import,50_50,2,26
1,Female candidates,EBV26,0.25511825025587703,import,50_50,2,26
2,Male candidates,EBV26,0.2381167827959063,import,50_50,2,26
3,Male candidates1,EBV26,0.25228712088946953,import,50_50,2,26
4,Mothers,EBV26,0.5766842964935378,import,50_50,2,26
0,Fathers,EBV27,0.647306496111773,import,50_50,2,27
1,Female candidates,EBV27,0.2658978056822407,import,50_50,2,27
2,Male candidates,EBV27,0.15318775247209754,import,50_50,2,27
3,Male candidates1,EBV27,0.2655117463302738,import,50_50,2,27
4,Mothers,EBV27,0.47275599046972744,import,50_50,2,27
0,Fathers,EBV28,0.6678370651935281,import,50_50,2,28
1,Female candidates,EBV28,0.264928319069743,import,50_50,2,28
2,Male candidates,EBV28,0.36922966698575366,import,50_50,2,28
3,Male candidates1,EBV28,0.1887979990615421,import,50_50,2,28
4,Mothers,EBV28,0.49818642968071586,import,50_50,2,28
0,Fathers,EBV29,0.6604115418179775,import,50_50,2,29
1,Female candidates,EBV29,0.23129130799857706,import,50_50,2,29
2,Male candidates,EBV29,0.2211336775766188,import,50_50,2,29
3,Male candidates1,EBV29,0.22206106674130258,import,50_50,2,29
4,Mothers,EBV29,0.4830817494987807,import,50_50,2,29
0,Fathers,EBV30,0.2747882591085804,import,50_50,2,30
1,Female candidates,EBV30,0.24983406982165315,import,50_50,2,30
2,Male candidates,EBV30,0.46188741274513606,import,50_50,2,30
3,Male candidates1,EBV30,0.16635874568864978,import,50_50,2,30
4,Mothers,EBV30,0.48074533464551755,import,50_50,2,30
0,Fathers,EBV31,0.2804678438210737,import,50_50,2,31
1,Female candidates,EBV31,0.2352028715289598,import,50_50,2,31
2,Male candidates,EBV31,0.37855411702067615,import,50_50,2,31
3,Male candidates1,EBV31,0.12074622401099173,import,50_50,2,31
4,Mothers,EBV31,0.4676259154448898,import,50_50,2,31
0,Fathers,EBV32,0.20464675205363042,import,50_50,2,32
1,Female candidates,EBV32,0.20413746036844618,import,50_50,2,32
2,Male candidates,EBV32,0.28210205739106176,import,50_50,2,32
3,Male candidates1,EBV32,0.041848876798826644,import,50_50,2,32
4,Mothers,EBV32,0.462216370915438,import,50_50,2,32
0,Fathers,EBV33,0.1784763771983868,import,50_50,2,33
1,Female candidates,EBV33,0.20842018814553942,import,50_50,2,33
2,Male candidates,EBV33,0.28881927057697726,import,50_50,2,33
3,Male candidates1,EBV33,0.1629424789493431,import,50_50,2,33
4,Mothers,EBV33,0.4596694919163229,import,50_50,2,33
0,Fathers,EBV34,0.24645740747988107,import,50_50,2,34
1,Female candidates,EBV34,0.17430279205549123,import,50_50,2,34
2,Male candidates,EBV34,0.35275062309982375,import,50_50,2,34
3,Male candidates1,EBV34,0.2009740863289553,import,50_50,2,34
4,Mothers,EBV34,0.4627685848230128,import,50_50,2,34
0,Fathers,EBV35,0.29519865921125926,import,50_50,2,35
1,Female candidates,EBV35,0.22352636787807395,import,50_50,2,35
2,Male candidates,EBV35,0.11891776012919739,import,50_50,2,35
3,Male candidates1,EBV35,0.04202587298672529,import,50_50,2,35
4,Mothers,EBV35,0.45085669146020674,import,50_50,2,35
0,Fathers,EBV36,0.27815054408487233,import,50_50,2,36
1,Female candidates,EBV36,0.18858604135044948,import,50_50,2,36
2,Male candidates,EBV36,0.167290063585105,import,50_50,2,36
3,Male candidates1,EBV36,0.07897196009129012,import,50_50,2,36
4,Mothers,EBV36,0.4382542054509846,import,50_50,2,36
0,Fathers,EBV37,0.21468887994214528,import,50_50,2,37
1,Female candidates,EBV37,0.16567819566961128,import,50_50,2,37
2,Male candidates,EBV37,0.42622239004933293,import,50_50,2,37
3,Male candidates1,EBV37,0.1898247663691897,import,50_50,2,37
4,Mothers,EBV37,0.43672456826401923,import,50_50,2,37
0,Fathers,EBV38,0.17752944051517539,import,50_50,2,38
1,Female candidates,EBV38,0.18900223589419068,import,50_50,2,38
2,Male candidates,EBV38,0.3363942510080025,import,50_50,2,38
3,Male candidates1,EBV38,0.14662022236014868,import,50_50,2,38
4,Mothers,EBV38,0.43773818923176805,import,50_50,2,38
0,Fathers,EBV39,0.2932282344860981,import,50_50,2,39
1,Female candidates,EBV39,0.20423571062272783,import,50_50,2,39
2,Male candidates,EBV39,0.32041993389576784,import,50_50,2,39
3,Male candidates1,EBV39,0.11623853247099548,import,50_50,2,39
4,Mothers,EBV39,0.4361776174033872,import,50_50,2,39
0,Fathers,EBV40,0.20136853816071756,import,50_50,2,40
1,Female candidates,EBV40,0.2006915720893305,import,50_50,2,40
2,Male candidates,EBV40,0.31523657616964756,import,50_50,2,40
3,Male candidates1,EBV40,0.12201200979190895,import,50_50,2,40
4,Mothers,EBV40,0.4395060549549825,import,50_50,2,40
0,Fathers,EBV41,0.3290579899192959,import,50_50,2,41
1,Female candidates,EBV41,0.3203253471507043,import,50_50,2,41
2,Male candidates,EBV41,0.10512727205898997,import,50_50,2,41
3,Mothers,EBV41,0.6348399607017947,import,50_50,2,41
0,Fathers,EBV42,0.3860876945440332,import,50_50,2,42
1,Female candidates,EBV42,0.3062254079527239,import,50_50,2,42
2,Male candidates,EBV42,0.6789901948122491,import,50_50,2,42
3,Mothers,EBV42,0.5984277278688421,import,50_50,2,42
0,Fathers,EBV43,0.6298271594880303,import,50_50,2,43
1,Female candidates,EBV43,0.29767031881579,import,50_50,2,43
2,Male candidates,EBV43,0.7257879290607213,import,50_50,2,43
3,Mothers,EBV43,0.5874513505898209,import,50_50,2,43
0,Fathers,EBV44,0.7740069746978465,import,50_50,2,44
1,Female candidates,EBV44,0.392301668620038,import,50_50,2,44
2,Male candidates,EBV44,0.7973070065505835,import,50_50,2,44
3,Mothers,EBV44,0.580570918428003,import,50_50,2,44
0,Fathers,EBV45,0.8242767421950784,import,50_50,2,45
1,Female candidates,EBV45,0.408290338538829,import,50_50,2,45
2,Male candidates,EBV45,0.7617534074934904,import,50_50,2,45
3,Mothers,EBV45,0.6176158242327782,import,50_50,2,45
0,Fathers,EBV46,0.8115253553544187,import,50_50,2,46
1,Female candidates,EBV46,0.43214038822031065,import,50_50,2,46
2,Male candidates,EBV46,0.7462193144622944,import,50_50,2,46
3,Mothers,EBV46,0.640815213362734,import,50_50,2,46
0,Fathers,EBV47,0.6678968555782593,import,50_50,2,47
1,Female candidates,EBV47,0.4320882154329906,import,50_50,2,47
2,Male candidates,EBV47,0.7471648422119054,import,50_50,2,47
3,Mothers,EBV47,0.6474119667466397,import,50_50,2,47
0,Fathers,EBV48,0.6667384659796647,import,50_50,2,48
1,Female candidates,EBV48,0.38707077704063503,import,50_50,2,48
2,Male candidates,EBV48,0.7555005924896993,import,50_50,2,48
3,Mothers,EBV48,0.6615778192614458,import,50_50,2,48
0,Fathers,EBV49,0.6457110522661681,import,50_50,2,49
1,Female candidates,EBV49,0.40153288072948157,import,50_50,2,49
2,Male candidates,EBV49,0.8102101191262319,import,50_50,2,49
3,Mothers,EBV49,0.6642287184078909,import,50_50,2,49
0,Fathers,EBV50,0.7049675025821978,import,50_50,2,50
1,Female candidates,EBV50,0.36382440186785353,import,50_50,2,50
2,Male candidates,EBV50,0.7526651616855787,import,50_50,2,50
3,Mothers,EBV50,0.6717208693133144,import,50_50,2,50
0,Fathers,EBV51,0.7179470496493014,import,50_50,2,51
1,Female candidates,EBV51,0.39799229624866267,import,50_50,2,51
2,Male candidates,EBV51,0.7686090100633663,import,50_50,2,51
3,Mothers,EBV51,0.6679729500595832,import,50_50,2,51
0,Fathers,EBV52,0.6766644164852793,import,50_50,2,52
1,Female candidates,EBV52,0.4050447350872281,import,50_50,2,52
2,Male candidates,EBV52,0.7687177468332913,import,50_50,2,52
3,Mothers,EBV52,0.6595854028683593,import,50_50,2,52
0,Fathers,EBV53,0.7073703929900841,import,50_50,2,53
1,Female candidates,EBV53,0.4132442515366929,import,50_50,2,53
2,Male candidates,EBV53,0.7429507422175312,import,50_50,2,53
3,Mothers,EBV53,0.6598659493006238,import,50_50,2,53
0,Fathers,EBV54,0.678071399001965,import,50_50,2,54
1,Female candidates,EBV54,0.3718842447732652,import,50_50,2,54
2,Male candidates,EBV54,0.795996618133053,import,50_50,2,54
3,Mothers,EBV54,0.649366050987959,import,50_50,2,54
0,Fathers,EBV55,0.6637215821506851,import,50_50,2,55
1,Female candidates,EBV55,0.3934280670892117,import,50_50,2,55
2,Male candidates,EBV55,0.7818977473170248,import,50_50,2,55
3,Mothers,EBV55,0.6609670122218554,import,50_50,2,55
0,Fathers,EBV56,0.6614106905588403,import,50_50,2,56
1,Female candidates,EBV56,0.37456712131065345,import,50_50,2,56
2,Male candidates,EBV56,0.7120748427278442,import,50_50,2,56
3,Mothers,EBV56,0.6561572451410816,import,50_50,2,56
0,Fathers,EBV57,0.6999756524384103,import,50_50,2,57
1,Female candidates,EBV57,0.3864317322729438,import,50_50,2,57
2,Male candidates,EBV57,0.729207279869123,import,50_50,2,57
3,Mothers,EBV57,0.6649632165452305,import,50_50,2,57
0,Fathers,EBV58,0.6930936367603922,import,50_50,2,58
1,Female candidates,EBV58,0.39527345551555987,import,50_50,2,58
2,Male candidates,EBV58,0.7704868015986328,import,50_50,2,58
3,Mothers,EBV58,0.6613300784588662,import,50_50,2,58
0,Fathers,EBV59,0.7389961650255282,import,50_50,2,59
1,Female candidates,EBV59,0.39418423263650393,import,50_50,2,59
2,Male candidates,EBV59,0.7974686013105673,import,50_50,2,59
3,Mothers,EBV59,0.660129790636551,import,50_50,2,59
0,Fathers,EBV60,0.7078076301956306,import,50_50,2,60
1,Female candidates,EBV60,0.4297887826976055,import,50_50,2,60
2,Male candidates,EBV60,0.752237426709388,import,50_50,2,60
3,Mothers,EBV60,0.666498513099897,import,50_50,2,60
4,izl,EBV60,-0.007381090817114176,import,50_50,2,60
0,Fathers,EBV21,-0.09188199473486534,home,100_100,2,21
1,Female candidates,EBV21,0.0218906968270062,home,100_100,2,21
2,Male candidates,EBV21,-0.08273012115858097,home,100_100,2,21
3,Male candidates1,EBV21,-0.029186668686287488,home,100_100,2,21
4,Mothers,EBV21,0.32469816558016384,home,100_100,2,21
0,Fathers,EBV22,0.5154727934281109,home,100_100,2,22
1,Female candidates,EBV22,0.14741064137201693,home,100_100,2,22
2,Male candidates,EBV22,0.2540695437925564,home,100_100,2,22
3,Male candidates1,EBV22,-0.16581792886016122,home,100_100,2,22
4,Mothers,EBV22,0.39824765298292775,home,100_100,2,22
0,Fathers,EBV23,0.4376166488768571,home,100_100,2,23
1,Female candidates,EBV23,0.31292549874365394,home,100_100,2,23
2,Male candidates,EBV23,-0.31692929067806697,home,100_100,2,23
3,Male candidates1,EBV23,0.08485196212948218,home,100_100,2,23
4,Mothers,EBV23,0.48476898975119687,home,100_100,2,23
0,Fathers,EBV24,0.5532400439828811,home,100_100,2,24
1,Female candidates,EBV24,0.3298925317004044,home,100_100,2,24
2,Male candidates,EBV24,0.7015427007212973,home,100_100,2,24
3,Male candidates1,EBV24,0.39809341346603383,home,100_100,2,24
4,Mothers,EBV24,0.6458912240857159,home,100_100,2,24
0,Fathers,EBV25,0.7273939269546467,home,100_100,2,25
1,Female candidates,EBV25,0.4979687567749228,home,100_100,2,25
2,Male candidates,EBV25,0.9457115854357062,home,100_100,2,25
3,Male candidates1,EBV25,0.41030404989617963,home,100_100,2,25
4,Mothers,EBV25,0.6612964941463486,home,100_100,2,25
0,Fathers,EBV26,0.6094665968065568,home,100_100,2,26
1,Female candidates,EBV26,0.400714774604173,home,100_100,2,26
2,Male candidates,EBV26,0.8232775560782171,home,100_100,2,26
3,Male candidates1,EBV26,0.0862802831746191,home,100_100,2,26
4,Mothers,EBV26,0.6307990472514269,home,100_100,2,26
0,Fathers,EBV27,0.7374922224911962,home,100_100,2,27
1,Female candidates,EBV27,0.4620176574059518,home,100_100,2,27
2,Male candidates,EBV27,0.9539248716170692,home,100_100,2,27
3,Male candidates1,EBV27,0.08103142004318468,home,100_100,2,27
4,Mothers,EBV27,0.5727303934666119,home,100_100,2,27
0,Fathers,EBV28,0.8736627455638393,home,100_100,2,28
1,Female candidates,EBV28,0.3676703742851492,home,100_100,2,28
2,Male candidates,EBV28,0.9622435475363339,home,100_100,2,28
3,Male candidates1,EBV28,0.17171665308887465,home,100_100,2,28
4,Mothers,EBV28,0.5835985410895944,home,100_100,2,28
0,Fathers,EBV29,0.9341061260870489,home,100_100,2,29
1,Female candidates,EBV29,0.4186245285724203,home,100_100,2,29
2,Male candidates,EBV29,0.9717994815168621,home,100_100,2,29
3,Male candidates1,EBV29,0.5019821517625013,home,100_100,2,29
4,Mothers,EBV29,0.5859545269689653,home,100_100,2,29
0,Fathers,EBV30,0.9313306747275516,home,100_100,2,30
1,Female candidates,EBV30,0.40223174094557024,home,100_100,2,30
2,Male candidates,EBV30,0.9762707726153507,home,100_100,2,30
3,Male candidates1,EBV30,0.5469687180917095,home,100_100,2,30
4,Mothers,EBV30,0.5791707247181375,home,100_100,2,30
0,Fathers,EBV31,0.9206932684339035,home,100_100,2,31
1,Female candidates,EBV31,0.4668853415125145,home,100_100,2,31
2,Male candidates,EBV31,0.8450288452657738,home,100_100,2,31
3,Male candidates1,EBV31,0.3622640892547761,home,100_100,2,31
4,Mothers,EBV31,0.5689110466073565,home,100_100,2,31
0,Fathers,EBV32,0.8304103875586102,home,100_100,2,32
1,Female candidates,EBV32,0.43592772661328155,home,100_100,2,32
2,Male candidates,EBV32,0.9254057108846665,home,100_100,2,32
3,Male candidates1,EBV32,0.5319837725601538,home,100_100,2,32
4,Mothers,EBV32,0.5675868809445104,home,100_100,2,32
0,Fathers,EBV33,0.843121721440887,home,100_100,2,33
1,Female candidates,EBV33,0.3362819817393587,home,100_100,2,33
2,Male candidates,EBV33,0.9661726481870081,home,100_100,2,33
3,Male candidates1,EBV33,-0.14106721536245576,home,100_100,2,33
4,Mothers,EBV33,0.5726958075543908,home,100_100,2,33
0,Fathers,EBV34,0.8701444745516499,home,100_100,2,34
1,Female candidates,EBV34,0.3763491807994979,home,100_100,2,34
2,Male candidates,EBV34,0.8608659574118469,home,100_100,2,34
3,Male candidates1,EBV34,0.10174155581598421,home,100_100,2,34
4,Mothers,EBV34,0.5698856027352412,home,100_100,2,34
0,Fathers,EBV35,0.8975159977161203,home,100_100,2,35
1,Female candidates,EBV35,0.35749275051869006,home,100_100,2,35
2,Male candidates,EBV35,0.7583149213789231,home,100_100,2,35
3,Male candidates1,EBV35,0.58424762070344,home,100_100,2,35
4,Mothers,EBV35,0.5449408378966162,home,100_100,2,35
0,Fathers,EBV36,0.8897079358240505,home,100_100,2,36
1,Female candidates,EBV36,0.3557818830463956,home,100_100,2,36
2,Male candidates,EBV36,0.8713840069838404,home,100_100,2,36
3,Male candidates1,EBV36,0.21077384064890545,home,100_100,2,36
4,Mothers,EBV36,0.5282428384109702,home,100_100,2,36
0,Fathers,EBV37,0.8741229368885759,home,100_100,2,37
1,Female candidates,EBV37,0.4212531825037876,home,100_100,2,37
2,Male candidates,EBV37,0.966459141210149,home,100_100,2,37
3,Male candidates1,EBV37,0.4429080453417397,home,100_100,2,37
4,Mothers,EBV37,0.5331095450734782,home,100_100,2,37
0,Fathers,EBV38,0.884904833884626,home,100_100,2,38
1,Female candidates,EBV38,0.3559310573499403,home,100_100,2,38
2,Male candidates,EBV38,0.9564789170902384,home,100_100,2,38
3,Male candidates1,EBV38,0.344099825859558,home,100_100,2,38
4,Mothers,EBV38,0.538633931092289,home,100_100,2,38
0,Fathers,EBV39,0.907910089080469,home,100_100,2,39
1,Female candidates,EBV39,0.35310025215253504,home,100_100,2,39
2,Male candidates,EBV39,0.9798165244200353,home,100_100,2,39
3,Male candidates1,EBV39,0.24360957767997923,home,100_100,2,39
4,Mothers,EBV39,0.5493272417063555,home,100_100,2,39
0,Fathers,EBV40,0.9437296284521252,home,100_100,2,40
1,Female candidates,EBV40,0.37286647135302914,home,100_100,2,40
2,Male candidates,EBV40,0.8949000179084136,home,100_100,2,40
3,Male candidates1,EBV40,0.3276768934224671,home,100_100,2,40
4,Mothers,EBV40,0.5490709476989715,home,100_100,2,40
0,Fathers,EBV41,0.6143690840639574,home,100_100,2,41
1,Female candidates,EBV41,0.49455473557971663,home,100_100,2,41
2,Male candidates,EBV41,0.18822994936519682,home,100_100,2,41
3,Mothers,EBV41,0.7907827417957856,home,100_100,2,41
0,Fathers,EBV42,0.46104211446202564,home,100_100,2,42
1,Female candidates,EBV42,0.37292711157030994,home,100_100,2,42
2,Male candidates,EBV42,0.6637927617160119,home,100_100,2,42
3,Mothers,EBV42,0.7364129818006215,home,100_100,2,42
0,Fathers,EBV43,0.46743485611376984,home,100_100,2,43
1,Female candidates,EBV43,0.2745678252849764,home,100_100,2,43
2,Male candidates,EBV43,0.6627395710592143,home,100_100,2,43
3,Mothers,EBV43,0.7043791938456848,home,100_100,2,43
0,Fathers,EBV44,0.6066374422746456,home,100_100,2,44
1,Female candidates,EBV44,0.28353845395352073,home,100_100,2,44
2,Male candidates,EBV44,0.8326041165446271,home,100_100,2,44
3,Mothers,EBV44,0.6710030888131031,home,100_100,2,44
0,Fathers,EBV45,0.6018960632248991,home,100_100,2,45
1,Female candidates,EBV45,0.3481984918692003,home,100_100,2,45
2,Male candidates,EBV45,0.808739943444603,home,100_100,2,45
3,Mothers,EBV45,0.6792051155020752,home,100_100,2,45
0,Fathers,EBV46,0.7462388558398639,home,100_100,2,46
1,Female candidates,EBV46,0.4058823262147083,home,100_100,2,46
2,Male candidates,EBV46,0.7098662267709325,home,100_100,2,46
3,Mothers,EBV46,0.6889937990803913,home,100_100,2,46
0,Fathers,EBV47,0.7853311266767298,home,100_100,2,47
1,Female candidates,EBV47,0.44931907360776857,home,100_100,2,47
2,Male candidates,EBV47,0.7005357848800364,home,100_100,2,47
3,Mothers,EBV47,0.7107418885543766,home,100_100,2,47
0,Fathers,EBV48,0.6378127798027547,home,100_100,2,48
1,Female candidates,EBV48,0.4231602221974525,home,100_100,2,48
2,Male candidates,EBV48,0.7763679293072937,home,100_100,2,48
3,Mothers,EBV48,0.7098049316204351,home,100_100,2,48
0,Fathers,EBV49,0.5001192253090193,home,100_100,2,49
1,Female candidates,EBV49,0.4304069451695987,home,100_100,2,49
2,Male candidates,EBV49,0.8017458060703041,home,100_100,2,49
3,Mothers,EBV49,0.7145560059919244,home,100_100,2,49
0,Fathers,EBV50,0.4199026416042784,home,100_100,2,50
1,Female candidates,EBV50,0.35298480595437237,home,100_100,2,50
2,Male candidates,EBV50,0.6396954387508175,home,100_100,2,50
3,Mothers,EBV50,0.7174538045440834,home,100_100,2,50
0,Fathers,EBV51,0.52300713841993,home,100_100,2,51
1,Female candidates,EBV51,0.38790067331616,home,100_100,2,51
2,Male candidates,EBV51,0.7804920867857563,home,100_100,2,51
3,Mothers,EBV51,0.696619294254888,home,100_100,2,51
0,Fathers,EBV52,0.6728413119841224,home,100_100,2,52
1,Female candidates,EBV52,0.38617300073980576,home,100_100,2,52
2,Male candidates,EBV52,0.6495745652065846,home,100_100,2,52
3,Mothers,EBV52,0.6970132350353531,home,100_100,2,52
0,Fathers,EBV53,0.4779307051349837,home,100_100,2,53
1,Female candidates,EBV53,0.36828325982809135,home,100_100,2,53
2,Male candidates,EBV53,0.6252131361285198,home,100_100,2,53
3,Mothers,EBV53,0.7085304125956741,home,100_100,2,53
0,Fathers,EBV54,0.563156062321525,home,100_100,2,54
1,Female candidates,EBV54,0.36784934024042043,home,100_100,2,54
2,Male candidates,EBV54,0.628033784438201,home,100_100,2,54
3,Mothers,EBV54,0.7081212600406329,home,100_100,2,54
0,Fathers,EBV55,0.6169454869953701,home,100_100,2,55
1,Female candidates,EBV55,0.40029161267097696,home,100_100,2,55
2,Male candidates,EBV55,0.7226184157485375,home,100_100,2,55
3,Mothers,EBV55,0.7053957165109604,home,100_100,2,55
0,Fathers,EBV56,0.5285103946629527,home,100_100,2,56
1,Female candidates,EBV56,0.41380500524349456,home,100_100,2,56
2,Male candidates,EBV56,0.6097715970612317,home,100_100,2,56
3,Mothers,EBV56,0.6898587935469548,home,100_100,2,56
0,Fathers,EBV57,0.5996559565496349,home,100_100,2,57
1,Female candidates,EBV57,0.3921578094599346,home,100_100,2,57
2,Male candidates,EBV57,0.7457013028389554,home,100_100,2,57
3,Mothers,EBV57,0.6791465343872396,home,100_100,2,57
0,Fathers,EBV58,0.5925525871267923,home,100_100,2,58
1,Female candidates,EBV58,0.366973704855735,home,100_100,2,58
2,Male candidates,EBV58,0.48906445066204,home,100_100,2,58
3,Mothers,EBV58,0.6796883240721302,home,100_100,2,58
0,Fathers,EBV59,0.6883049625114893,home,100_100,2,59
1,Female candidates,EBV59,0.32194832362020703,home,100_100,2,59
2,Male candidates,EBV59,0.575284659928972,home,100_100,2,59
3,Mothers,EBV59,0.6725075109789841,home,100_100,2,59
0,Fathers,EBV60,0.7653871442538358,home,100_100,2,60
1,Female candidates,EBV60,0.31504963029920746,home,100_100,2,60
