Generation Group variable value sd var SDSt zMean Strategy Scenario Rep GenVar Trait SDGenic SDGenicSt zMeanGenic SDGenicStNeg Genic_Genetic_VAR Genic_Genetic_SD Genic_Genetic_SDSt zMeanGenic_Genetic Import
22 import gvNormUnres1 1.73143191153882 1.49176035438506 2.22534895491505 0.948037960561767 0.921336661834028 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
23 import gvNormUnres1 2.00754511535539 1.48013006834857 2.19078501922955 0.940646724682375 1.09681109233553 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
24 import gvNormUnres1 2.25729356183272 1.49580458040672 2.23743134276572 0.950608131955818 1.25553029086889 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
25 import gvNormUnres1 2.44378562353311 1.48176862550068 2.19563825951817 0.941688054394739 1.37404902835624 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
26 import gvNormUnres1 2.62495680870372 1.45287663947938 2.1108505295449 0.923326727507551 1.48918626229386 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
27 import gvNormUnres1 2.97661783335399 1.47098951154439 2.1638101430736 0.934837752211988 1.71267256130865 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
28 import gvNormUnres1 3.20191531101653 1.47718756291118 2.18208309601946 0.9387767146331 1.85585277159849 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
29 import gvNormUnres1 3.44513675243355 1.46657966230899 2.15085590589836 0.932035221320736 2.01042395228987 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
30 import gvNormUnres1 3.670058798137 1.44291430561136 2.08200169333793 0.916995502351375 2.15336556946535 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
31 import gvNormUnres1 3.8885175636315 1.44130835064394 2.07736976163595 0.915974891857472 2.29219966697804 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
32 import gvNormUnres1 4.0669167357429 1.42489385147159 2.03032248796153 0.905543210741094 2.40557524154485 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
33 import gvNormUnres1 4.21954220050525 1.44971055553067 2.10166069481705 0.92131462967905 2.50257120602249 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
34 import gvNormUnres1 4.48979596900948 1.43678187097298 2.06434214475662 0.913098240428063 2.67432187011122 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
35 import gvNormUnres1 4.76400935837502 1.44484424695761 2.08757489796651 0.918222011456891 2.84858893763897 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
36 import gvNormUnres1 4.98317577570385 1.4259686671411 2.03338663966816 0.906226273575088 2.98787275939847 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
37 import gvNormUnres1 5.19832393865584 1.43631379526141 2.06299731845823 0.912800770702658 3.12460291516648 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
38 import gvNormUnres1 5.47148497556671 1.41724548579017 2.00858476699261 0.900682549991579 3.29820119559851 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
39 import gvNormUnres1 5.63924870770528 1.43244086423169 2.05188682952084 0.910339460061165 3.40481777513513 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
40 import gvNormUnres1 5.8861642828563 1.43385740112663 2.05594704676562 0.911239692290148 3.56173663787941 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
41 import gvNormUnres1 5.94587954811409 1.45038615802409 2.10362000738788 0.92174398604861 3.599686659894 SU55 GenGen 0 2.58448484784716 1 1.60763330640018 NA NA NA NA NA NA NA 0_100
42 import gvNormUnres1 6.11380988010405 1.46200092817714 2.13744671399082 0.929125361331793 3.70640911634502 SU55 GenGen 0 2.5830324947361 1 1.6071815375794 NA NA NA NA NA NA NA 0_100
43 import gvNormUnres1 6.28301948178284 1.44061759940144 2.07537906770517 0.915535908211561 3.81394456948364 SU55 GenGen 0 2.58274325538741 1 1.60709155165081 NA NA NA NA NA NA NA 0_100
44 import gvNormUnres1 6.49188530336965 1.48269683353709 2.19838990018091 0.942277945694122 3.94668219516605 SU55 GenGen 0 2.57975135492631 1 1.60616043872532 NA NA NA NA NA NA NA 0_100
45 import gvNormUnres1 6.75062842773839 1.47823596002467 2.18518155351005 0.939442988045187 4.1111176577488 SU55 GenGen 0 2.57702517652856 1 1.60531155123501 NA NA NA NA NA NA NA 0_100
46 import gvNormUnres1 6.96525767051503 1.4830592405637 2.19946471102136 0.942508261252104 4.24751803130798 SU55 GenGen 0 2.57200117822341 1 1.6037459830732 NA NA NA NA NA NA NA 0_100
47 import gvNormUnres1 7.22364740279502 1.47483141976576 2.17512771672829 0.937279347354365 4.41172890747233 SU55 GenGen 0 2.56553284238589 1 1.60172808003915 NA NA NA NA NA NA NA 0_100
48 import gvNormUnres1 7.46891172789497 1.45855921119129 2.12739497255095 0.926938094226519 4.56759837396057 SU55 GenGen 0 2.55559379105063 1 1.59862246670395 NA NA NA NA NA NA NA 0_100
49 import gvNormUnres1 7.72254592765024 1.44949719576807 2.1010421205395 0.921179036080785 4.72878703188266 SU55 GenGen 0 2.55011167665518 1 1.5969069092014 NA NA NA NA NA NA NA 0_100
50 import gvNormUnres1 7.96341280867544 1.46097241607723 2.13444040053854 0.928471725169157 4.88186185116094 SU55 GenGen 0 2.54291192006663 1 1.5946510339465 NA NA NA NA NA NA NA 0_100
51 import gvNormUnres1 8.25351958176459 1.47519506670219 2.17620048482248 0.9375104508952 5.06622942246429 SU55 GenGen 0 2.53680644736656 1 1.59273552335802 NA NA NA NA NA NA NA 0_100
52 import gvNormUnres1 8.46759294473233 1.45908901972997 2.12894076749656 0.927274796167299 5.20227652536655 SU55 GenGen 0 2.53230298495435 1 1.59132114450677 NA NA NA NA NA NA NA 0_100
53 import gvNormUnres1 8.72848947496696 1.44762175391331 2.09560874240303 0.919987162288243 5.36808051239048 SU55 GenGen 0 2.52531876620506 1 1.58912515750178 NA NA NA NA NA NA NA 0_100
54 import gvNormUnres1 8.9878909954118 1.42899704186973 2.04203254567244 0.90815085495514 5.53293439638483 SU55 GenGen 0 2.51895818714472 1 1.58712261251131 NA NA NA NA NA NA NA 0_100
55 import gvNormUnres1 9.2284173822137 1.39735808956247 1.95260963046567 0.88804378632879 5.68579282604792 SU55 GenGen 0 2.51206346750584 1 1.5849490425581 NA NA NA NA NA NA NA 0_100
56 import gvNormUnres1 9.36970676806321 1.43220202825953 2.05120264975071 0.910187675917489 5.77558452805692 SU55 GenGen 0 2.50720731498222 1 1.58341634290613 NA NA NA NA NA NA NA 0_100
57 import gvNormUnres1 9.63687424780289 1.43133185154726 2.04871086925371 0.909634664468161 5.94537380545413 SU55 GenGen 0 2.50427470810955 1 1.58249003412646 NA NA NA NA NA NA NA 0_100
58 import gvNormUnres1 9.87290838406786 1.41005227286412 1.98824741220928 0.896111146218683 6.09537733685904 SU55 GenGen 0 2.50057611025078 1 1.58132100164729 NA NA NA NA NA NA NA 0_100
59 import gvNormUnres1 10.0522817219587 1.40083987051554 1.962352342826 0.890256514736654 6.2093720096182 SU55 GenGen 0 2.49381905310091 1 1.57918303343878 NA NA NA NA NA NA NA 0_100
60 import gvNormUnres1 10.2990693918322 1.42716874596206 2.03681062945093 0.90698894317855 6.36620958647892 SU55 GenGen 0 2.4890550529895 1 1.57767393747552 NA NA NA NA NA NA NA 0_100
20 import gvNormUnres3 0.143198961047882 1.56530538980172 2.4501809633423 1 0 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
21 import gvNormUnres3 2.40811481777062 1.37843323263263 1.90007817682605 0.880616167051751 1.44694822587281 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
22 import gvNormUnres3 2.15525284564369 1.44679282784989 2.09320948671789 0.924287897605185 1.28540660353229 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
23 import gvNormUnres3 2.48539348496304 1.38017100799276 1.90487201130374 0.881726350004832 1.49631793206299 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
24 import gvNormUnres3 2.82390671459159 1.44890079100059 2.09931350216213 0.925634576128386 1.71257811479412 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
25 import gvNormUnres3 3.113882373905 1.44607911881631 2.09114481787657 0.923831942468105 1.89782992648702 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
26 import gvNormUnres3 3.33895905450752 1.37545539382827 1.89187754041129 0.878713765882139 2.04162083276572 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
27 import gvNormUnres3 3.72512473022758 1.3799842484219 1.90435652589256 0.881607038097985 2.28832392229445 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
28 import gvNormUnres3 3.97607258147588 1.39347978927163 1.9417859231085 0.890228704475456 2.44864270282333 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
29 import gvNormUnres3 4.27825021320146 1.37556251629791 1.89217223624383 0.878782201390207 2.64168978085317 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
30 import gvNormUnres3 4.56807920877366 1.36955704191558 1.87568649106057 0.874945586234181 2.82684789597913 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
31 import gvNormUnres3 4.87687624810731 1.36160421225897 1.85396603084137 0.869864897374083 3.02412380223074 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
32 import gvNormUnres3 5.11220715202591 1.33888498989301 1.79261301616079 0.855350654649319 3.17446564954809 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
33 import gvNormUnres3 5.39015399989368 1.36152880461667 1.8537606858009 0.869816722977706 3.35203281930209 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
34 import gvNormUnres3 5.67494110457793 1.34215469349697 1.80137922127593 0.857439514513511 3.53396990745095 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
35 import gvNormUnres3 6.00464839553031 1.32711441893473 1.76123268094447 0.847830990413216 3.74460439008961 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
36 import gvNormUnres3 6.24257190096233 1.33769069179501 1.789416386915 0.854587673760235 3.89660252858842 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
37 import gvNormUnres3 6.54691706276478 1.32207051456182 1.74787044547377 0.844608677115267 4.09103433964927 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
38 import gvNormUnres3 6.87581962317412 1.32509842411826 1.75588583360071 0.846543066133645 4.30115471778903 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
39 import gvNormUnres3 7.08835217108503 1.33694430489734 1.78742007439744 0.854110842272574 4.43693176761943 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
40 import gvNormUnres3 7.37906757789771 1.33808068895483 1.79045993015382 0.854836824604768 4.62265616920059 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_100
41 import gvNormUnres3 7.442605192735 1.34312971349006 1.80399742725989 0.858062408933633 4.66324736325847 SU55 GenGen 0 2.5976516756013 3 1.61172320067724 NA NA NA NA NA NA NA 0_100
42 import gvNormUnres3 7.68936639664249 1.36709040256381 1.86893616878209 0.873369766354021 4.82089149169193 SU55 GenGen 0 2.59526405697552 3 1.6109823267111 NA NA NA NA NA NA NA 0_100
43 import gvNormUnres3 7.89445019800372 1.37359602961612 1.88676605257716 0.877525905529603 4.95190988765312 SU55 GenGen 0 2.59467772957592 3 1.61080033820953 NA NA NA NA NA NA NA 0_100
44 import gvNormUnres3 8.16442764489313 1.43139096511108 2.04888009500164 0.914448371823727 5.12438578190888 SU55 GenGen 0 2.59114388347619 3 1.60970304201619 NA NA NA NA NA NA NA 0_100
45 import gvNormUnres3 8.4374114260336 1.42656778421211 2.03509564295186 0.911367068373044 5.29878228173506 SU55 GenGen 0 2.58934289343571 3 1.60914352791655 NA NA NA NA NA NA NA 0_100
46 import gvNormUnres3 8.72602189756994 1.43006032137688 2.04507252277656 0.913598286119769 5.48316193915954 SU55 GenGen 0 2.58451524271982 3 1.60764275967014 NA NA NA NA NA NA NA 0_100
47 import gvNormUnres3 9.03073172989622 1.40379431698882 1.97063848441011 0.896818171159972 5.67782672106825 SU55 GenGen 0 2.57725467347957 3 1.60538303014563 NA NA NA NA NA NA NA 0_100
48 import gvNormUnres3 9.29680810599305 1.39203987426872 1.93777501155406 0.889308810496751 5.8478104046551 SU55 GenGen 0 2.56667165217046 3 1.60208353470425 NA NA NA NA NA NA NA 0_100
49 import gvNormUnres3 9.59655337507469 1.40765650397358 1.98149683317911 0.899285540792708 6.03930356058143 SU55 GenGen 0 2.56196106966362 3 1.60061271695049 NA NA NA NA NA NA NA 0_100
50 import gvNormUnres3 9.89702580965381 1.42061403755062 2.01814424368587 0.907563499625191 6.23126126834681 SU55 GenGen 0 2.55376371556665 3 1.59804997280018 NA NA NA NA NA NA NA 0_100
51 import gvNormUnres3 10.1945386117773 1.42134344517088 2.02021718913022 0.908029483851025 6.42132820612254 SU55 GenGen 0 2.54859226182287 3 1.59643110149573 NA NA NA NA NA NA NA 0_100
52 import gvNormUnres3 10.4881797783029 1.41834884997037 2.01171346021227 0.906116377807936 6.60892173799097 SU55 GenGen 0 2.54409180168173 3 1.59502094082859 NA NA NA NA NA NA NA 0_100
53 import gvNormUnres3 10.7966495786587 1.41713250863373 2.00826454702653 0.905339314530339 6.80598858664915 SU55 GenGen 0 2.53869939919901 3 1.59332965804287 NA NA NA NA NA NA NA 0_100
54 import gvNormUnres3 11.0942230637312 1.40840218935044 1.98359672696711 0.899761924111721 6.99609429190719 SU55 GenGen 0 2.53339537416811 3 1.59166434092371 NA NA NA NA NA NA NA 0_100
55 import gvNormUnres3 11.389613472321 1.39614143298896 1.94921090090847 0.891929103474061 7.18480533226666 SU55 GenGen 0 2.52653980910499 3 1.58950929821281 NA NA NA NA NA NA NA 0_100
56 import gvNormUnres3 11.6675728955732 1.41526533883103 2.00297597929652 0.90414646755309 7.36238053584236 SU55 GenGen 0 2.52143810768371 3 1.58790368337746 NA NA NA NA NA NA NA 0_100
57 import gvNormUnres3 11.9872089712615 1.41553984133903 2.00375304241812 0.904321834296079 7.56658099268028 SU55 GenGen 0 2.51765494015958 3 1.5867119902993 NA NA NA NA NA NA NA 0_100
58 import gvNormUnres3 12.3250163001896 1.41085273263618 1.99050543318697 0.901327460972263 7.78239020865113 SU55 GenGen 0 2.5134331836854 3 1.58538108468765 NA NA NA NA NA NA NA 0_100
59 import gvNormUnres3 12.6102860602441 1.37463819667218 1.88963017175013 0.878191697050444 7.96463564261764 SU55 GenGen 0 2.50589663349353 3 1.58300241108266 NA NA NA NA NA NA NA 0_100
60 import gvNormUnres3 12.9394265399919 1.40103669700241 1.96290382634743 0.895056457436646 8.17490801623379 SU55 GenGen 0 2.50205979408749 3 1.58179006005459 NA NA NA NA NA NA NA 0_100
20 home gvNormUnres1 0.257896954590058 1.56059371029828 2.43545272862256 1 0 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
21 home gvNormUnres1 1.55594894123024 1.47776902824994 2.18380130085476 0.946927453633968 0.831768049604714 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
22 home gvNormUnres1 1.39749536114538 1.49185870469514 2.22564239477466 0.955955861445831 0.730233884088581 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
23 home gvNormUnres1 1.39076465064457 1.51772517907796 2.30348971920724 0.972530626685582 0.725920967500238 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
24 home gvNormUnres1 1.66608695195176 1.50453804985977 2.26363474347585 0.964080554683387 0.902342479063657 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
25 home gvNormUnres1 1.83993059611263 1.49891333137983 2.24674117498817 0.960476337619825 1.01373831707946 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
26 home gvNormUnres1 1.90618310046706 1.48228710430423 2.19717505958663 0.949822554405219 1.05619171408935 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
27 home gvNormUnres1 2.23033623539729 1.46687026125142 2.1517083633438 0.93994372242539 1.26390313365433 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
28 home gvNormUnres1 2.44477227527097 1.53335397259174 2.35117440526289 0.982545272656949 1.4013098388452 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
29 home gvNormUnres1 2.71320484832779 1.4951196955657 2.23538290406848 0.958045444947959 1.57331653814524 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
30 home gvNormUnres1 2.76732813724671 1.47854025038914 2.18608127202077 0.947421638721419 1.60799775501916 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
31 home gvNormUnres1 3.03702145970933 1.44820495702522 2.09729759755242 0.927983335744971 1.78081231955503 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
32 home gvNormUnres1 3.12749708052017 1.46559008754451 2.14795430470873 0.939123410451519 1.83878744800377 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
33 home gvNormUnres1 3.34287033925819 1.43370892812494 2.05552129058517 0.918694544687684 1.97679470595745 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
34 home gvNormUnres1 3.48560741474686 1.43969613459565 2.07272495996966 0.922531037447586 2.06825802183957 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
35 home gvNormUnres1 3.77785861814817 1.45760292388659 2.12460628372274 0.934005381585189 2.25552726525172 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
36 home gvNormUnres1 3.87497871501737 1.44747654402649 2.09518834550688 0.927516581974325 2.31776005283013 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
37 home gvNormUnres1 3.9772570249385 1.44500196405863 2.08803067613331 0.925930916242413 2.3832981292982 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
38 home gvNormUnres1 4.14770524017373 1.43068102202689 2.04684818678789 0.916754317658652 2.49251823835699 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
39 home gvNormUnres1 4.42784052860559 1.40974017438937 1.98736735928738 0.903335804243325 2.67202382432934 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
40 home gvNormUnres1 4.51028241398749 1.41067895094691 1.99001510264467 0.903937355147536 2.72485108156988 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
41 home gvNormUnres1 4.6140098061814 1.42865174387869 2.04104580528763 0.915453993214947 2.79131770354165 SU55 GenGen 0 2.50749221462558 1 1.58350630394248 NA NA NA NA NA NA NA 0_0
42 home gvNormUnres1 4.84020318365262 1.41094625816234 1.9907693434223 0.904108640738182 2.93625829632924 SU55 GenGen 0 2.50171688903509 1 1.58168166488554 NA NA NA NA NA NA NA 0_0
43 home gvNormUnres1 5.17456279330655 1.43472828916908 2.05844526374203 0.919347732661856 3.15050983883355 SU55 GenGen 0 2.48955140388608 1 1.57783123428524 NA NA NA NA NA NA NA 0_0
44 home gvNormUnres1 5.52630656335777 1.40441608766557 1.97238454729388 0.899924226528597 3.37590083440791 SU55 GenGen 0 2.46831290522199 1 1.57108653651605 NA NA NA NA NA NA NA 0_0
45 home gvNormUnres1 5.84421121610096 1.35373143237228 1.8325887909927 0.867446423395833 3.57960834049701 SU55 GenGen 0 2.4559223239177 1 1.56713825934973 NA NA NA NA NA NA NA 0_0
46 home gvNormUnres1 6.13952373987373 1.33449046316484 1.78086479627792 0.855117161089787 3.76883922219544 SU55 GenGen 0 2.44100187827471 1 1.56237059568935 NA NA NA NA NA NA NA 0_0
47 home gvNormUnres1 6.47688875701259 1.35264710877249 1.82965420087058 0.866751608600265 3.98501657502764 SU55 GenGen 0 2.41644450195106 1 1.55449171819957 NA NA NA NA NA NA NA 0_0
48 home gvNormUnres1 6.76460475327817 1.36664800131006 1.86772675948478 0.875723125302645 4.16937974038385 SU55 GenGen 0 2.41063024727713 1 1.55262044533657 NA NA NA NA NA NA NA 0_0
49 home gvNormUnres1 7.09175831467876 1.36543492842399 1.86441254376024 0.874945810311521 4.37901377853338 SU55 GenGen 0 2.40074729369465 1 1.54943450771391 NA NA NA NA NA NA NA 0_0
50 home gvNormUnres1 7.43495070141402 1.37674138648218 1.89541684525286 0.882190782518939 4.59892520357024 SU55 GenGen 0 2.37319987803779 1 1.54051935334737 NA NA NA NA NA NA NA 0_0
51 home gvNormUnres1 7.8168428074769 1.38347565841294 1.91400489742111 0.886505981206671 4.84363470325795 SU55 GenGen 0 2.35070829268974 1 1.53320197387355 NA NA NA NA NA NA NA 0_0
52 home gvNormUnres1 8.16989790014014 1.3907366661808 1.93414847465969 0.891158702616446 5.06986597045674 SU55 GenGen 0 2.35061230281681 1 1.53317066982669 NA NA NA NA NA NA NA 0_0
53 home gvNormUnres1 8.54956780352651 1.34624867716218 1.81238550076093 0.862651610267525 5.31315152318 SU55 GenGen 0 2.3376546048319 1 1.52893904549263 NA NA NA NA NA NA NA 0_0
54 home gvNormUnres1 8.90969586907291 1.35069711518304 1.82438269696378 0.865502088256446 5.54391502246232 SU55 GenGen 0 2.31299870163897 1 1.520854595824 NA NA NA NA NA NA NA 0_0
55 home gvNormUnres1 9.29471782099756 1.32766972988853 1.76270691166228 0.850746559548012 5.79063007032129 SU55 GenGen 0 2.31209710758331 1 1.52055815659359 NA NA NA NA NA NA NA 0_0
56 home gvNormUnres1 9.63544504200488 1.33343276183435 1.77804293033319 0.85443940535906 6.00896186209956 SU55 GenGen 0 2.30442149133958 1 1.51803211143229 NA NA NA NA NA NA NA 0_0
57 home gvNormUnres1 9.97688708889331 1.30403423305183 1.70050528097107 0.835601364049188 6.2277517012712 SU55 GenGen 0 2.28147654380595 1 1.51045574043265 NA NA NA NA NA NA NA 0_0
58 home gvNormUnres1 10.2383876899569 1.30764192014712 1.70992739132605 0.837913104171865 6.39531651928754 SU55 GenGen 0 2.26407862611759 1 1.5046855572237 NA NA NA NA NA NA NA 0_0
59 home gvNormUnres1 10.5133234030792 1.28504916661058 1.65135136060655 0.823436079570618 6.57149031218958 SU55 GenGen 0 2.25408789473656 1 1.50136201321885 NA NA NA NA NA NA NA 0_0
60 home gvNormUnres1 10.8058441458505 1.30799676618584 1.71085554035262 0.838140483044649 6.75893227151635 SU55 GenGen 0 2.23951692670159 1 1.49650156254566 NA NA NA NA NA NA NA 0_0
20 home gvNormUnres3 0.140884781352083 1.56606410781883 2.45255678979839 1 0 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
21 home gvNormUnres3 1.25337703426049 1.52195491655404 2.31634676802302 0.971834364222661 0.71037465666578 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
22 home gvNormUnres3 1.07812144994281 1.53824083901247 2.36618487880579 0.982233633561073 0.598466348798508 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
23 home gvNormUnres3 1.0884492528439 1.52366577430756 2.32155739179625 0.972926821258726 0.605061099836812 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
24 home gvNormUnres3 1.26382995593541 1.49831759112966 2.24495560388858 0.956740904570294 0.717049301479317 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
25 home gvNormUnres3 1.43639527427751 1.4994047526901 2.24821461238965 0.957435104478849 0.827239757591903 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
26 home gvNormUnres3 1.46550618216447 1.46609136990022 2.14942390489591 0.936163061640021 0.845828337549527 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
27 home gvNormUnres3 1.81853898850427 1.48693042617198 2.21096209227599 0.949469704814918 1.07125512855842 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
28 home gvNormUnres3 1.9098363981224 1.54635498239617 2.39121373158145 0.987414866783382 1.12955249273547 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
29 home gvNormUnres3 2.15513569741649 1.4847217460644 2.20439866323652 0.94805936656851 1.28618675698392 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
30 home gvNormUnres3 2.23317463230205 1.43623091795564 2.06275924969169 0.917095865223537 1.33601800878002 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
31 home gvNormUnres3 2.35763679280582 1.41773657144821 2.00997698602172 0.905286421143253 1.41549250786494 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
32 home gvNormUnres3 2.34695906915441 1.44935126075701 2.10061907705793 0.925473774362675 1.40867431721865 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
33 home gvNormUnres3 2.54370150554168 1.41005229957147 1.98824748752678 0.900379679561998 1.53430291403343 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
34 home gvNormUnres3 2.62570683372961 1.41324998718757 1.99727552628567 0.90242154208866 1.58666688034777 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
35 home gvNormUnres3 2.79082386684588 1.40529600117571 1.97485685092045 0.897342576309325 1.6921012826126 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
36 home gvNormUnres3 2.87287905772302 1.40854522873307 1.9839996613867 0.8994173493286 1.74449708842123 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
37 home gvNormUnres3 2.99749764895829 1.41749699374034 2.00929772726291 0.905133440363814 1.82407147532729 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
38 home gvNormUnres3 3.14433366779764 1.41268691384465 1.99568431654793 0.902061995285879 1.91783265541324 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
39 home gvNormUnres3 3.28876193557784 1.41377201752784 1.99875131754473 0.902754881150363 2.01005638179782 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
40 home gvNormUnres3 3.38285689607199 1.41304097255323 1.99668479011417 0.902288077160054 2.07014010380152 SU55 GenGen 0 NA NA NA NA NA NA NA NA NA NA 0_0
41 home gvNormUnres3 3.38324680298036 1.37647788487206 1.89469136754187 0.878940956503487 2.07038907630936 SU55 GenGen 0 2.50580839017352 3 1.58297453870033 NA NA NA NA NA NA NA 0_0
42 home gvNormUnres3 3.56214647408022 1.3703541983604 1.87787062896397 0.875030716506867 2.18462429197306 SU55 GenGen 0 2.49896972951227 3 1.58081299637632 NA NA NA NA NA NA NA 0_0
43 home gvNormUnres3 3.77408650993087 1.36855693183649 1.87294807567771 0.873883083715249 2.31995721659122 SU55 GenGen 0 2.49067549411523 3 1.57818740779263 NA NA NA NA NA NA NA 0_0
44 home gvNormUnres3 3.97549541691617 1.36237867566957 1.85607565591916 0.86993799862194 2.44856555770557 SU55 GenGen 0 2.47092474662876 3 1.57191753811349 NA NA NA NA NA NA NA 0_0
45 home gvNormUnres3 4.14558479224619 1.37976038220527 1.90373871230322 0.881036973720672 2.55717501659095 SU55 GenGen 0 2.46022220469496 3 1.5685095488058 NA NA NA NA NA NA NA 0_0
46 home gvNormUnres3 4.39724184214506 1.36724838734703 1.86936815270305 0.873047521184362 2.71786898093278 SU55 GenGen 0 2.44208278048278 3 1.56271647475887 NA NA NA NA NA NA NA 0_0
47 home gvNormUnres3 4.59057874680611 1.39873091720918 1.95644817875684 0.893150484852944 2.84132299772289 SU55 GenGen 0 2.41990633470183 3 1.55560481315205 NA NA NA NA NA NA NA 0_0
