,Category,EBVGen,Cor,Group,Trait,Scenario,Rep,Generation,Strategy
2,Male candidates,EBV31,0.9514731747789954,home,3,10_10,1,31,ClassGen
3,Male candidates1,EBV31,0.0783256557885418,home,3,10_10,1,31,ClassGen
4,Mothers,EBV31,0.551500976970442,home,3,10_10,1,31,ClassGen
0,Fathers,EBV32,0.876296355039327,home,3,10_10,1,32,ClassGen
1,Female candidates,EBV32,0.32841409949840805,home,3,10_10,1,32,ClassGen
2,Male candidates,EBV32,0.6630787174730184,home,3,10_10,1,32,ClassGen
3,Male candidates1,EBV32,0.17259947080658467,home,3,10_10,1,32,ClassGen
4,Mothers,EBV32,0.5336603410140774,home,3,10_10,1,32,ClassGen
0,Fathers,EBV33,0.8354853181497237,home,3,10_10,1,33,ClassGen
1,Female candidates,EBV33,0.26169834980956685,home,3,10_10,1,33,ClassGen
2,Male candidates,EBV33,0.9448346502499108,home,3,10_10,1,33,ClassGen
3,Male candidates1,EBV33,0.06246357394262023,home,3,10_10,1,33,ClassGen
4,Mothers,EBV33,0.5224307005762076,home,3,10_10,1,33,ClassGen
0,Fathers,EBV34,0.8440866439527263,home,3,10_10,1,34,ClassGen
1,Female candidates,EBV34,0.2984069388508267,home,3,10_10,1,34,ClassGen
2,Male candidates,EBV34,0.015364951142411064,home,3,10_10,1,34,ClassGen
3,Male candidates1,EBV34,0.0655728216810901,home,3,10_10,1,34,ClassGen
4,Mothers,EBV34,0.5233328705339948,home,3,10_10,1,34,ClassGen
0,Fathers,EBV35,0.23387643829508556,home,3,10_10,1,35,ClassGen
1,Female candidates,EBV35,0.31154100890039027,home,3,10_10,1,35,ClassGen
2,Male candidates,EBV35,-0.32776942874373066,home,3,10_10,1,35,ClassGen
3,Male candidates1,EBV35,0.12218910082742006,home,3,10_10,1,35,ClassGen
4,Mothers,EBV35,0.5169629024431542,home,3,10_10,1,35,ClassGen
0,Fathers,EBV36,-0.2115520721032329,home,3,10_10,1,36,ClassGen
1,Female candidates,EBV36,0.244045014709657,home,3,10_10,1,36,ClassGen
2,Male candidates,EBV36,0.5971552159132493,home,3,10_10,1,36,ClassGen
3,Male candidates1,EBV36,0.2406726134875303,home,3,10_10,1,36,ClassGen
4,Mothers,EBV36,0.5092345436720255,home,3,10_10,1,36,ClassGen
0,Fathers,EBV37,0.2560076962012497,home,3,10_10,1,37,ClassGen
1,Female candidates,EBV37,0.21875502563557353,home,3,10_10,1,37,ClassGen
2,Male candidates,EBV37,0.25955855324062665,home,3,10_10,1,37,ClassGen
3,Male candidates1,EBV37,-0.07366208945065841,home,3,10_10,1,37,ClassGen
4,Mothers,EBV37,0.4933342418467198,home,3,10_10,1,37,ClassGen
0,Fathers,EBV38,0.3833720384767303,home,3,10_10,1,38,ClassGen
1,Female candidates,EBV38,0.24340186898561195,home,3,10_10,1,38,ClassGen
2,Male candidates,EBV38,0.0213614193351809,home,3,10_10,1,38,ClassGen
3,Male candidates1,EBV38,0.2987745130957061,home,3,10_10,1,38,ClassGen
4,Mothers,EBV38,0.49846448522821957,home,3,10_10,1,38,ClassGen
0,Fathers,EBV39,0.6706655511665592,home,3,10_10,1,39,ClassGen
1,Female candidates,EBV39,0.39605864539445007,home,3,10_10,1,39,ClassGen
2,Male candidates,EBV39,0.3719355893034157,home,3,10_10,1,39,ClassGen
3,Male candidates1,EBV39,0.23410861982683823,home,3,10_10,1,39,ClassGen
4,Mothers,EBV39,0.5069235862323005,home,3,10_10,1,39,ClassGen
0,Fathers,EBV40,0.4759000483694779,home,3,10_10,1,40,ClassGen
1,Female candidates,EBV40,0.39887230026894455,home,3,10_10,1,40,ClassGen
2,Male candidates,EBV40,0.48076106342114155,home,3,10_10,1,40,ClassGen
3,Male candidates1,EBV40,-0.031672768805945335,home,3,10_10,1,40,ClassGen
4,Mothers,EBV40,0.519352737532473,home,3,10_10,1,40,ClassGen
0,Fathers,EBV41,0.4964055729844857,home,3,10_10,1,41,ClassGen
1,Female candidates,EBV41,0.47100661177038133,home,3,10_10,1,41,ClassGen
2,Male candidates,EBV41,0.4600885138903924,home,3,10_10,1,41,ClassGen
3,Mothers,EBV41,0.6258894543156234,home,3,10_10,1,41,ClassGen
0,Fathers,EBV42,0.7121356032422493,home,3,10_10,1,42,ClassGen
1,Female candidates,EBV42,0.38932912073878223,home,3,10_10,1,42,ClassGen
2,Male candidates,EBV42,0.7589663814478573,home,3,10_10,1,42,ClassGen
3,Mothers,EBV42,0.6768282578863688,home,3,10_10,1,42,ClassGen
0,Fathers,EBV43,0.8411726821588873,home,3,10_10,1,43,ClassGen
1,Female candidates,EBV43,0.4461954466833711,home,3,10_10,1,43,ClassGen
2,Male candidates,EBV43,0.7096877661918605,home,3,10_10,1,43,ClassGen
3,Mothers,EBV43,0.7037969959908135,home,3,10_10,1,43,ClassGen
0,Fathers,EBV44,0.8906600354445954,home,3,10_10,1,44,ClassGen
1,Female candidates,EBV44,0.5249276017846166,home,3,10_10,1,44,ClassGen
2,Male candidates,EBV44,0.7960965125794606,home,3,10_10,1,44,ClassGen
3,Mothers,EBV44,0.7050681820418482,home,3,10_10,1,44,ClassGen
0,Fathers,EBV45,0.9262077512088224,home,3,10_10,1,45,ClassGen
1,Female candidates,EBV45,0.5555526075188051,home,3,10_10,1,45,ClassGen
2,Male candidates,EBV45,0.8751824243744435,home,3,10_10,1,45,ClassGen
3,Mothers,EBV45,0.7238571646490093,home,3,10_10,1,45,ClassGen
0,Fathers,EBV46,0.8547297150122563,home,3,10_10,1,46,ClassGen
1,Female candidates,EBV46,0.604894243551648,home,3,10_10,1,46,ClassGen
2,Male candidates,EBV46,0.8983855925957214,home,3,10_10,1,46,ClassGen
3,Mothers,EBV46,0.7328220885151039,home,3,10_10,1,46,ClassGen
0,Fathers,EBV47,0.8786051759465611,home,3,10_10,1,47,ClassGen
1,Female candidates,EBV47,0.5991767049482893,home,3,10_10,1,47,ClassGen
2,Male candidates,EBV47,0.8225694667271868,home,3,10_10,1,47,ClassGen
3,Mothers,EBV47,0.7317683833707597,home,3,10_10,1,47,ClassGen
0,Fathers,EBV48,0.8634000497332278,home,3,10_10,1,48,ClassGen
1,Female candidates,EBV48,0.6149877100149316,home,3,10_10,1,48,ClassGen
2,Male candidates,EBV48,0.77815858736383,home,3,10_10,1,48,ClassGen
3,Mothers,EBV48,0.750536977770753,home,3,10_10,1,48,ClassGen
0,Fathers,EBV49,0.6928503725400665,home,3,10_10,1,49,ClassGen
1,Female candidates,EBV49,0.6264366657993017,home,3,10_10,1,49,ClassGen
2,Male candidates,EBV49,0.8594879294648484,home,3,10_10,1,49,ClassGen
3,Mothers,EBV49,0.7532076086016138,home,3,10_10,1,49,ClassGen
0,Fathers,EBV50,0.7617458213256428,home,3,10_10,1,50,ClassGen
1,Female candidates,EBV50,0.6016781856694982,home,3,10_10,1,50,ClassGen
2,Male candidates,EBV50,0.8680080626117177,home,3,10_10,1,50,ClassGen
3,Mothers,EBV50,0.7557830866973464,home,3,10_10,1,50,ClassGen
0,Fathers,EBV21,-0.18059104542548265,import,3,10_10,1,21,ClassGen
1,Female candidates,EBV21,0.18474793961223696,import,3,10_10,1,21,ClassGen
2,Male candidates,EBV21,0.2010970257729168,import,3,10_10,1,21,ClassGen
3,Male candidates1,EBV21,0.07058191799701156,import,3,10_10,1,21,ClassGen
4,Mothers,EBV21,0.7227661335694407,import,3,10_10,1,21,ClassGen
0,Fathers,EBV22,0.052965171096413105,import,3,10_10,1,22,ClassGen
1,Female candidates,EBV22,0.4670240040714625,import,3,10_10,1,22,ClassGen
2,Male candidates,EBV22,0.24518339620745347,import,3,10_10,1,22,ClassGen
3,Male candidates1,EBV22,0.1192628237923074,import,3,10_10,1,22,ClassGen
4,Mothers,EBV22,0.6710088388232338,import,3,10_10,1,22,ClassGen
0,Fathers,EBV23,0.533949669205014,import,3,10_10,1,23,ClassGen
1,Female candidates,EBV23,0.5273580584147027,import,3,10_10,1,23,ClassGen
2,Male candidates,EBV23,0.09869144229730924,import,3,10_10,1,23,ClassGen
3,Male candidates1,EBV23,0.16167691764999687,import,3,10_10,1,23,ClassGen
4,Mothers,EBV23,0.6538206180833295,import,3,10_10,1,23,ClassGen
0,Fathers,EBV24,0.7122933695214255,import,3,10_10,1,24,ClassGen
1,Female candidates,EBV24,0.28531748769670734,import,3,10_10,1,24,ClassGen
2,Male candidates,EBV24,0.5142922051350488,import,3,10_10,1,24,ClassGen
3,Male candidates1,EBV24,0.10684736884137307,import,3,10_10,1,24,ClassGen
4,Mothers,EBV24,0.7715689001705273,import,3,10_10,1,24,ClassGen
0,Fathers,EBV25,0.5522338100816561,import,3,10_10,1,25,ClassGen
1,Female candidates,EBV25,0.4172709732853156,import,3,10_10,1,25,ClassGen
2,Male candidates,EBV25,0.3986899561505993,import,3,10_10,1,25,ClassGen
3,Male candidates1,EBV25,0.18355184901146446,import,3,10_10,1,25,ClassGen
4,Mothers,EBV25,0.7617143956244652,import,3,10_10,1,25,ClassGen
0,Fathers,EBV26,0.1474403403927748,import,3,10_10,1,26,ClassGen
1,Female candidates,EBV26,0.3904799256201144,import,3,10_10,1,26,ClassGen
2,Male candidates,EBV26,0.4594160095116278,import,3,10_10,1,26,ClassGen
3,Male candidates1,EBV26,0.3438391649347981,import,3,10_10,1,26,ClassGen
4,Mothers,EBV26,0.7180549991068984,import,3,10_10,1,26,ClassGen
0,Fathers,EBV27,0.7232118767167901,import,3,10_10,1,27,ClassGen
1,Female candidates,EBV27,0.3100556296565852,import,3,10_10,1,27,ClassGen
2,Male candidates,EBV27,0.4329915486612,import,3,10_10,1,27,ClassGen
3,Male candidates1,EBV27,0.3033361206185053,import,3,10_10,1,27,ClassGen
4,Mothers,EBV27,0.645958138466189,import,3,10_10,1,27,ClassGen
0,Fathers,EBV28,0.7791467766515516,import,3,10_10,1,28,ClassGen
1,Female candidates,EBV28,0.34738149802836127,import,3,10_10,1,28,ClassGen
2,Male candidates,EBV28,0.475071354611241,import,3,10_10,1,28,ClassGen
3,Male candidates1,EBV28,0.28532156985386364,import,3,10_10,1,28,ClassGen
4,Mothers,EBV28,0.6588985318064435,import,3,10_10,1,28,ClassGen
0,Fathers,EBV29,0.8091911974092287,import,3,10_10,1,29,ClassGen
1,Female candidates,EBV29,0.33674771639725626,import,3,10_10,1,29,ClassGen
2,Male candidates,EBV29,0.42021160246342537,import,3,10_10,1,29,ClassGen
3,Male candidates1,EBV29,0.29531038452636893,import,3,10_10,1,29,ClassGen
4,Mothers,EBV29,0.6075597827425356,import,3,10_10,1,29,ClassGen
0,Fathers,EBV30,0.7192918938336567,import,3,10_10,1,30,ClassGen
1,Female candidates,EBV30,0.3253876607950075,import,3,10_10,1,30,ClassGen
2,Male candidates,EBV30,0.5198544811444892,import,3,10_10,1,30,ClassGen
3,Male candidates1,EBV30,0.23471651016377046,import,3,10_10,1,30,ClassGen
4,Mothers,EBV30,0.6070025508001454,import,3,10_10,1,30,ClassGen
0,Fathers,EBV31,0.09745597641531657,import,3,10_10,1,31,ClassGen
1,Female candidates,EBV31,0.10431883896348276,import,3,10_10,1,31,ClassGen
2,Male candidates,EBV31,-0.05276493535336981,import,3,10_10,1,31,ClassGen
3,Mothers,EBV31,-0.0024943741138791584,import,3,10_10,1,31,ClassGen
0,Fathers,EBV32,-0.07988005896932773,import,3,10_10,1,32,ClassGen
1,Female candidates,EBV32,0.1421206341132872,import,3,10_10,1,32,ClassGen
2,Male candidates,EBV32,-0.06151204368627966,import,3,10_10,1,32,ClassGen
3,Mothers,EBV32,-0.0013837799375802562,import,3,10_10,1,32,ClassGen
0,Fathers,EBV33,0.04696925974219036,import,3,10_10,1,33,ClassGen
1,Female candidates,EBV33,0.04191522006310851,import,3,10_10,1,33,ClassGen
2,Male candidates,EBV33,0.0772539219159341,import,3,10_10,1,33,ClassGen
3,Mothers,EBV33,0.010590414570962573,import,3,10_10,1,33,ClassGen
0,Fathers,EBV34,0.08932612983771863,import,3,10_10,1,34,ClassGen
1,Female candidates,EBV34,0.014995226005611807,import,3,10_10,1,34,ClassGen
2,Male candidates,EBV34,-0.03878541184205101,import,3,10_10,1,34,ClassGen
3,Mothers,EBV34,0.00850584414018383,import,3,10_10,1,34,ClassGen
0,Fathers,EBV35,-0.1993197101855431,import,3,10_10,1,35,ClassGen
1,Female candidates,EBV35,-0.015148942793961683,import,3,10_10,1,35,ClassGen
2,Male candidates,EBV35,0.05947180712507038,import,3,10_10,1,35,ClassGen
3,Mothers,EBV35,-0.005715360043408775,import,3,10_10,1,35,ClassGen
0,Fathers,EBV36,-0.09748562299905411,import,3,10_10,1,36,ClassGen
1,Female candidates,EBV36,-0.004631840899905723,import,3,10_10,1,36,ClassGen
2,Male candidates,EBV36,-0.02479510877216512,import,3,10_10,1,36,ClassGen
3,Mothers,EBV36,0.007889331377624192,import,3,10_10,1,36,ClassGen
0,Fathers,EBV37,0.08728089416265448,import,3,10_10,1,37,ClassGen
1,Female candidates,EBV37,-0.025398427103258334,import,3,10_10,1,37,ClassGen
2,Male candidates,EBV37,0.01217436658239733,import,3,10_10,1,37,ClassGen
3,Mothers,EBV37,-0.008524282322134782,import,3,10_10,1,37,ClassGen
0,Fathers,EBV38,0.10782704415067022,import,3,10_10,1,38,ClassGen
1,Female candidates,EBV38,-0.027314667490777846,import,3,10_10,1,38,ClassGen
2,Male candidates,EBV38,-0.04486497259249963,import,3,10_10,1,38,ClassGen
3,Mothers,EBV38,-0.015300111030121147,import,3,10_10,1,38,ClassGen
0,Fathers,EBV39,0.18093305603468196,import,3,10_10,1,39,ClassGen
1,Female candidates,EBV39,-0.0065069428072786544,import,3,10_10,1,39,ClassGen
2,Male candidates,EBV39,-0.01835192139342643,import,3,10_10,1,39,ClassGen
3,Mothers,EBV39,-0.013478540614289597,import,3,10_10,1,39,ClassGen
0,Fathers,EBV40,0.18027234910859244,import,3,10_10,1,40,ClassGen
1,Female candidates,EBV40,-0.008398516645010928,import,3,10_10,1,40,ClassGen
2,Male candidates,EBV40,-0.07496930223422205,import,3,10_10,1,40,ClassGen
3,Mothers,EBV40,0.0019038496552145512,import,3,10_10,1,40,ClassGen
0,Fathers,EBV41,0.10805680851356196,import,3,10_10,1,41,ClassGen
1,Female candidates,EBV41,-0.00593867356886857,import,3,10_10,1,41,ClassGen
2,Male candidates,EBV41,0.044015735483978406,import,3,10_10,1,41,ClassGen
3,Mothers,EBV41,0.010365699429291867,import,3,10_10,1,41,ClassGen
0,Fathers,EBV42,0.01127759949070356,import,3,10_10,1,42,ClassGen
1,Female candidates,EBV42,0.00511713021416951,import,3,10_10,1,42,ClassGen
2,Male candidates,EBV42,-0.03269189739892011,import,3,10_10,1,42,ClassGen
3,Mothers,EBV42,0.0009354260622488326,import,3,10_10,1,42,ClassGen
0,Fathers,EBV43,0.24955842530072703,import,3,10_10,1,43,ClassGen
1,Female candidates,EBV43,0.0034672684130783696,import,3,10_10,1,43,ClassGen
2,Male candidates,EBV43,-0.006607966668088411,import,3,10_10,1,43,ClassGen
3,Mothers,EBV43,-0.003561571803055165,import,3,10_10,1,43,ClassGen
0,Fathers,EBV44,0.2006568155894458,import,3,10_10,1,44,ClassGen
1,Female candidates,EBV44,-0.0029993068838908227,import,3,10_10,1,44,ClassGen
2,Male candidates,EBV44,-0.015485323021040102,import,3,10_10,1,44,ClassGen
3,Mothers,EBV44,-0.00707977414562682,import,3,10_10,1,44,ClassGen
0,Fathers,EBV45,-0.18351742342113964,import,3,10_10,1,45,ClassGen
1,Female candidates,EBV45,0.0006388862775425251,import,3,10_10,1,45,ClassGen
2,Male candidates,EBV45,0.024021297435698644,import,3,10_10,1,45,ClassGen
3,Mothers,EBV45,0.01265549674710507,import,3,10_10,1,45,ClassGen
0,Fathers,EBV46,-0.0023590300614198764,import,3,10_10,1,46,ClassGen
1,Female candidates,EBV46,-0.0008907340084345862,import,3,10_10,1,46,ClassGen
2,Male candidates,EBV46,0.02487179712381499,import,3,10_10,1,46,ClassGen
3,Mothers,EBV46,-0.009802712396462389,import,3,10_10,1,46,ClassGen
0,Fathers,EBV47,-0.021430658833386428,import,3,10_10,1,47,ClassGen
1,Female candidates,EBV47,-0.013251419157888876,import,3,10_10,1,47,ClassGen
2,Male candidates,EBV47,-0.005822556532309603,import,3,10_10,1,47,ClassGen
3,Mothers,EBV47,-0.013525017087528611,import,3,10_10,1,47,ClassGen
0,Fathers,EBV48,0.004455415985309686,import,3,10_10,1,48,ClassGen
1,Female candidates,EBV48,0.009290245801039177,import,3,10_10,1,48,ClassGen
2,Male candidates,EBV48,0.04779976300645718,import,3,10_10,1,48,ClassGen
3,Mothers,EBV48,0.010903487966544865,import,3,10_10,1,48,ClassGen
0,Fathers,EBV49,0.054575202962285005,import,3,10_10,1,49,ClassGen
1,Female candidates,EBV49,0.005655972951751515,import,3,10_10,1,49,ClassGen
2,Male candidates,EBV49,-0.02354719634620639,import,3,10_10,1,49,ClassGen
3,Mothers,EBV49,-0.0012539891391584832,import,3,10_10,1,49,ClassGen
0,Fathers,EBV50,-0.011514443583698115,import,3,10_10,1,50,ClassGen
1,Female candidates,EBV50,-0.008063007306332347,import,3,10_10,1,50,ClassGen
2,Male candidates,EBV50,-0.0446516946649089,import,3,10_10,1,50,ClassGen
3,Mothers,EBV50,0.013708990713578046,import,3,10_10,1,50,ClassGen
0,Fathers,EBV21,0.05418058203428819,home,2,25_25,1,21,ClassGen
1,Female candidates,EBV21,0.10482679058570016,home,2,25_25,1,21,ClassGen
2,Male candidates,EBV21,0.36832798941743483,home,2,25_25,1,21,ClassGen
3,Male candidates1,EBV21,-0.19141006920176712,home,2,25_25,1,21,ClassGen
4,Mothers,EBV21,0.4262748429034432,home,2,25_25,1,21,ClassGen
0,Fathers,EBV22,0.12199474910959505,home,2,25_25,1,22,ClassGen
1,Female candidates,EBV22,0.15533587075401828,home,2,25_25,1,22,ClassGen
2,Male candidates,EBV22,-0.2927422573084532,home,2,25_25,1,22,ClassGen
3,Male candidates1,EBV22,0.17062227602536428,home,2,25_25,1,22,ClassGen
4,Mothers,EBV22,0.4238526760482317,home,2,25_25,1,22,ClassGen
0,Fathers,EBV23,-0.14665192640699415,home,2,25_25,1,23,ClassGen
1,Female candidates,EBV23,0.1785585762712967,home,2,25_25,1,23,ClassGen
2,Male candidates,EBV23,0.2846739783183174,home,2,25_25,1,23,ClassGen
3,Male candidates1,EBV23,-0.2120084769964912,home,2,25_25,1,23,ClassGen
4,Mothers,EBV23,0.5195202238865514,home,2,25_25,1,23,ClassGen
0,Fathers,EBV24,0.3904021438581436,home,2,25_25,1,24,ClassGen
1,Female candidates,EBV24,0.3063063176645522,home,2,25_25,1,24,ClassGen
2,Male candidates,EBV24,0.7540821224119647,home,2,25_25,1,24,ClassGen
3,Male candidates1,EBV24,-0.07993144104901971,home,2,25_25,1,24,ClassGen
4,Mothers,EBV24,0.6236053702096522,home,2,25_25,1,24,ClassGen
0,Fathers,EBV25,0.46343148292559916,home,2,25_25,1,25,ClassGen
1,Female candidates,EBV25,0.31883612651635423,home,2,25_25,1,25,ClassGen
2,Male candidates,EBV25,0.6856726049184173,home,2,25_25,1,25,ClassGen
3,Male candidates1,EBV25,-0.06021236109644894,home,2,25_25,1,25,ClassGen
4,Mothers,EBV25,0.6165042009667012,home,2,25_25,1,25,ClassGen
0,Fathers,EBV26,0.32787568403642736,home,2,25_25,1,26,ClassGen
1,Female candidates,EBV26,0.32514190524903674,home,2,25_25,1,26,ClassGen
2,Male candidates,EBV26,0.8598024157240135,home,2,25_25,1,26,ClassGen
3,Male candidates1,EBV26,0.05434115866525658,home,2,25_25,1,26,ClassGen
4,Mothers,EBV26,0.5898998501004817,home,2,25_25,1,26,ClassGen
0,Fathers,EBV27,0.7399800689944829,home,2,25_25,1,27,ClassGen
1,Female candidates,EBV27,0.2903567048582848,home,2,25_25,1,27,ClassGen
2,Male candidates,EBV27,0.9493776345206142,home,2,25_25,1,27,ClassGen
3,Male candidates1,EBV27,0.2717018295068594,home,2,25_25,1,27,ClassGen
4,Mothers,EBV27,0.5225755227985402,home,2,25_25,1,27,ClassGen
0,Fathers,EBV28,0.689088763232828,home,2,25_25,1,28,ClassGen
1,Female candidates,EBV28,0.32551197034442286,home,2,25_25,1,28,ClassGen
2,Male candidates,EBV28,0.9255756796293663,home,2,25_25,1,28,ClassGen
3,Male candidates1,EBV28,0.5162012514146929,home,2,25_25,1,28,ClassGen
4,Mothers,EBV28,0.5370525732428699,home,2,25_25,1,28,ClassGen
0,Fathers,EBV29,0.7413153388915449,home,2,25_25,1,29,ClassGen
1,Female candidates,EBV29,0.29074850958200144,home,2,25_25,1,29,ClassGen
2,Male candidates,EBV29,0.9474261973365216,home,2,25_25,1,29,ClassGen
3,Male candidates1,EBV29,0.4796992804065931,home,2,25_25,1,29,ClassGen
4,Mothers,EBV29,0.5340512859916666,home,2,25_25,1,29,ClassGen
0,Fathers,EBV30,0.8045834931535942,home,2,25_25,1,30,ClassGen
1,Female candidates,EBV30,0.3156112797623634,home,2,25_25,1,30,ClassGen
2,Male candidates,EBV30,0.9518858825654344,home,2,25_25,1,30,ClassGen
3,Male candidates1,EBV30,0.30306943790720886,home,2,25_25,1,30,ClassGen
4,Mothers,EBV30,0.5448829688061785,home,2,25_25,1,30,ClassGen
0,Fathers,EBV31,0.9162209297653402,home,2,25_25,1,31,ClassGen
1,Female candidates,EBV31,0.343387115764807,home,2,25_25,1,31,ClassGen
2,Male candidates,EBV31,0.8953971466898917,home,2,25_25,1,31,ClassGen
3,Male candidates1,EBV31,0.29056389370803865,home,2,25_25,1,31,ClassGen
4,Mothers,EBV31,0.5301808735602866,home,2,25_25,1,31,ClassGen
0,Fathers,EBV32,0.8636478562039852,home,2,25_25,1,32,ClassGen
1,Female candidates,EBV32,0.14111479104878683,home,2,25_25,1,32,ClassGen
2,Male candidates,EBV32,0.9559159667544421,home,2,25_25,1,32,ClassGen
3,Male candidates1,EBV32,0.2609268353535021,home,2,25_25,1,32,ClassGen
4,Mothers,EBV32,0.5142353549823293,home,2,25_25,1,32,ClassGen
0,Fathers,EBV33,0.8912996300999617,home,2,25_25,1,33,ClassGen
1,Female candidates,EBV33,0.1735768313045456,home,2,25_25,1,33,ClassGen
2,Male candidates,EBV33,0.8741655838465943,home,2,25_25,1,33,ClassGen
3,Male candidates1,EBV33,-0.10169419097909772,home,2,25_25,1,33,ClassGen
4,Mothers,EBV33,0.5076383131462828,home,2,25_25,1,33,ClassGen
0,Fathers,EBV34,0.8065556367532141,home,2,25_25,1,34,ClassGen
1,Female candidates,EBV34,0.3201927147964314,home,2,25_25,1,34,ClassGen
2,Male candidates,EBV34,0.4999593629173353,home,2,25_25,1,34,ClassGen
3,Male candidates1,EBV34,-0.0384714059420931,home,2,25_25,1,34,ClassGen
4,Mothers,EBV34,0.533788369132407,home,2,25_25,1,34,ClassGen
0,Fathers,EBV35,0.6556195035109568,home,2,25_25,1,35,ClassGen
1,Female candidates,EBV35,0.32531679465432156,home,2,25_25,1,35,ClassGen
2,Male candidates,EBV35,-0.07348590632495788,home,2,25_25,1,35,ClassGen
3,Male candidates1,EBV35,0.45770020371271514,home,2,25_25,1,35,ClassGen
4,Mothers,EBV35,0.5631920654371932,home,2,25_25,1,35,ClassGen
0,Fathers,EBV36,0.3325371555428776,home,2,25_25,1,36,ClassGen
1,Female candidates,EBV36,0.29575218088154126,home,2,25_25,1,36,ClassGen
2,Male candidates,EBV36,0.8507189680119023,home,2,25_25,1,36,ClassGen
3,Male candidates1,EBV36,0.5552734442601425,home,2,25_25,1,36,ClassGen
4,Mothers,EBV36,0.5780672343277411,home,2,25_25,1,36,ClassGen
0,Fathers,EBV37,0.295470243566726,home,2,25_25,1,37,ClassGen
1,Female candidates,EBV37,0.2958613300268205,home,2,25_25,1,37,ClassGen
2,Male candidates,EBV37,0.4397474067679886,home,2,25_25,1,37,ClassGen
3,Male candidates1,EBV37,0.41066912309193737,home,2,25_25,1,37,ClassGen
4,Mothers,EBV37,0.5836531389462427,home,2,25_25,1,37,ClassGen
0,Fathers,EBV38,0.1836297341757161,home,2,25_25,1,38,ClassGen
1,Female candidates,EBV38,0.2884470740390883,home,2,25_25,1,38,ClassGen
2,Male candidates,EBV38,0.17269394831024332,home,2,25_25,1,38,ClassGen
3,Male candidates1,EBV38,0.07101035047719494,home,2,25_25,1,38,ClassGen
