Group,Generation,cat,gvNormUnres1,gvNormUnres3,scenario,rep,trait,strategy
home,48,gpb,12.2787484402,9.3183858478,50_50,0,2,ClassGen
import,11,pb,3.647677143050001,2.8970900325800004,50_50,0,2,ClassGen
import,12,pb,3.2268353319100003,3.09702665056,50_50,0,2,ClassGen
import,13,pb,4.04950139106,2.2078073587700002,50_50,0,2,ClassGen
import,14,pb,2.8865166096499997,2.93627422142,50_50,0,2,ClassGen
import,15,pb,2.9066101253500003,2.36106906922,50_50,0,2,ClassGen
import,16,pb,3.0578055481699997,3.3456113643400003,50_50,0,2,ClassGen
import,17,pb,4.0304624259,4.044688485110001,50_50,0,2,ClassGen
import,18,pb,3.7737142819599994,3.0272348320299995,50_50,0,2,ClassGen
import,19,pb,3.97029685106,3.06273048248,50_50,0,2,ClassGen
import,20,pb,3.7690451906,2.56021189204,50_50,0,2,ClassGen
import,21,pb,4.60290216348,3.8353965319300003,50_50,0,2,ClassGen
import,22,pb,4.60451899219,4.08526675429,50_50,0,2,ClassGen
import,23,pb,4.6720699393,4.613581076970001,50_50,0,2,ClassGen
import,24,pb,4.94052957519,3.7635630591,50_50,0,2,ClassGen
import,25,gpb,4.421777510152941,4.429230304176471,50_50,0,2,ClassGen
import,26,gpb,4.523650144936363,3.939515531345455,50_50,0,2,ClassGen
import,27,gpb,4.560168472335294,3.4630375911588236,50_50,0,2,ClassGen
import,28,gpb,5.154090796166666,4.1253604402,50_50,0,2,ClassGen
import,29,gpb,4.7729031556666675,4.502368122219999,50_50,0,2,ClassGen
import,30,gpb,4.636365683726666,4.151396562353332,50_50,0,2,ClassGen
import,31,gpb,6.598239005113333,6.3843151567200005,50_50,0,2,ClassGen
import,32,gpb,6.490768535046667,5.17507125086,50_50,0,2,ClassGen
import,33,gpb,6.821514632093334,6.074050783826667,50_50,0,2,ClassGen
import,34,gpb,7.287679541466668,6.2952281454533345,50_50,0,2,ClassGen
import,35,gpb,7.273896987866667,6.659583637906666,50_50,0,2,ClassGen
import,36,gpb,8.043900179793333,7.083171978453333,50_50,0,2,ClassGen
import,37,gpb,8.063221139513333,7.3067590120266654,50_50,0,2,ClassGen
import,38,gpb,8.4454261138,7.754676887193332,50_50,0,2,ClassGen
import,39,gpb,8.916229130846666,7.560455232393332,50_50,0,2,ClassGen
import,40,gpb,8.961319557246668,8.167172158946666,50_50,0,2,ClassGen
import,41,gpb,10.090372592626666,8.513650704733333,50_50,0,2,ClassGen
import,42,gpb,9.687678800413334,9.188057993780001,50_50,0,2,ClassGen
import,43,gpb,9.939159384913333,8.838873156326667,50_50,0,2,ClassGen
import,44,gpb,10.362860901386666,9.214342057333333,50_50,0,2,ClassGen
import,45,gpb,10.892368002300001,10.066018827059999,50_50,0,2,ClassGen
import,46,gpb,11.061174747833336,9.631467632453335,50_50,0,2,ClassGen
import,47,gpb,11.171907211626666,9.93827785572,50_50,0,2,ClassGen
import,48,gpb,11.814942924186665,10.484881875060003,50_50,0,2,ClassGen
home,11,pb,2.3767416048250003,1.4823006282250002,50_50,0,3,ClassGen
home,12,pb,2.1623543635,0.4671156687,50_50,0,3,ClassGen
home,13,pb,1.2340185337249998,1.00839646445,50_50,0,3,ClassGen
home,14,pb,2.1491856514250003,0.80271797565,50_50,0,3,ClassGen
home,15,pb,1.9842720959,1.409518251075,50_50,0,3,ClassGen
home,16,pb,2.723797254425,1.9099328021249997,50_50,0,3,ClassGen
home,17,pb,1.3222686153,1.461735964225,50_50,0,3,ClassGen
home,18,pb,3.140790027575,2.1426651662000005,50_50,0,3,ClassGen
home,19,pb,2.9615653398,1.3206908207999999,50_50,0,3,ClassGen
home,20,pb,2.8480498246000003,1.7809477155,50_50,0,3,ClassGen
home,21,pb,2.8253632564749998,2.06757322745,50_50,0,3,ClassGen
home,22,pb,3.4110973173500003,1.5322521826000002,50_50,0,3,ClassGen
home,23,pb,2.519762151325,2.251195692025,50_50,0,3,ClassGen
home,24,pb,3.35246977305,2.3086699375,50_50,0,3,ClassGen
home,25,pb,3.218574377025,2.7960001358500004,50_50,0,3,ClassGen
home,26,pb,4.5307572001,3.98535702425,50_50,0,3,ClassGen
home,27,pb,4.339072396975,2.7503109138,50_50,0,3,ClassGen
home,28,pb,4.362703022224999,3.102227184525,50_50,0,3,ClassGen
home,29,pb,3.4430394352750002,2.929846861775,50_50,0,3,ClassGen
home,30,pb,3.4092727521249997,2.099073860175,50_50,0,3,ClassGen
home,31,pb,3.1768399354,1.6971189343750002,50_50,0,3,ClassGen
home,32,pb,5.374515942850001,3.9483063190000003,50_50,0,3,ClassGen
home,33,pb,4.6048150713750005,3.5371355457250004,50_50,0,3,ClassGen
home,34,pb,4.955276870575,4.156788738775,50_50,0,3,ClassGen
home,35,gpb,5.2282574654,4.69906569396,50_50,0,3,ClassGen
home,36,gpb,5.8237478822,4.94138543726,50_50,0,3,ClassGen
home,37,gpb,4.7992352012625,5.272918650787499,50_50,0,3,ClassGen
home,38,gpb,5.550784998516668,5.799359014833333,50_50,0,3,ClassGen
home,39,gpb,6.03157081575,5.404899743900001,50_50,0,3,ClassGen
home,40,gpb,6.828829935533334,7.297900027849999,50_50,0,3,ClassGen
home,41,gpb,9.112418338333333,9.594633705916667,50_50,0,3,ClassGen
home,42,gpb,8.1816610147,9.248705173566668,50_50,0,3,ClassGen
home,43,gpb,9.225486217316666,9.926694376299999,50_50,0,3,ClassGen
home,44,gpb,8.847885028266667,9.579372984733334,50_50,0,3,ClassGen
home,45,gpb,9.794034870433332,10.8999434524,50_50,0,3,ClassGen
home,46,gpb,10.403601510733333,10.944168885183332,50_50,0,3,ClassGen
home,47,gpb,10.480064782516665,12.401667562950001,50_50,0,3,ClassGen
home,48,gpb,10.7710155368,11.525936508866666,50_50,0,3,ClassGen
import,11,pb,3.15993474075,3.8952635437299996,50_50,0,3,ClassGen
import,12,pb,3.0462130648700003,3.57952131506,50_50,0,3,ClassGen
import,13,pb,3.1667755826099997,4.11188220837,50_50,0,3,ClassGen
import,14,pb,2.68809403691,3.56131520769,50_50,0,3,ClassGen
