Generation Group variable value sd var SDSt zMean zMean_noC zMean30 Strategy Scenario Rep GenVar Trait SDGenic SDGenicSt zMeanGenic SDGenicStNeg Genic_Genetic_VAR Genic_Genetic_SD Genic_Genetic_SDSt zMeanGenic_Genetic Import
41 home gvNormUnres1 5.32373485703311 1.50169661247051 2.25509271590541 1.01329864351693 3.66918471046726 3.59229238734224 3.91759751666768 SU55 ClassGen 0 2.56583780286476 3 1.6018232745421 NA NA NA NA NA NA NA 50_50
42 home gvNormUnres1 5.60200209357082 1.55117898902588 2.40615625599534 1.04668782787359 3.8569508750689 3.78005855194388 4.12236711246938 SU55 ClassGen 0 2.56022480305933 3 1.60007024941386 NA NA NA NA NA NA NA 50_50
43 home gvNormUnres1 5.99757058565751 1.59596690091085 2.54711034880299 1.07690933199241 4.1238683157296 4.04697599260459 4.41345564033314 SU55 ClassGen 0 2.55301800589861 3 1.59781663713288 NA NA NA NA NA NA NA 50_50
44 home gvNormUnres1 6.37420642972337 1.48332467430659 2.20025208940676 1.00090182523441 4.37801058835811 4.30111826523309 4.69061212671435 SU55 ClassGen 0 2.52992733709145 3 1.59057453050508 NA NA NA NA NA NA NA 50_50
45 home gvNormUnres1 6.78500357409677 1.48904903607656 2.21726703184053 1.00476444832907 4.65520385475923 4.57831153163421 4.99290702228476 SU55 ClassGen 0 2.52164938668707 3 1.58797020963464 NA NA NA NA NA NA NA 50_50
46 home gvNormUnres1 7.1449329415445 1.4401353526993 2.07398983409433 0.971759000621457 4.89807311128414 4.82118078815913 5.25776964860925 SU55 ClassGen 0 2.50982860628083 3 1.58424385947392 NA NA NA NA NA NA NA 50_50
47 home gvNormUnres1 7.56879790029213 1.40554470369882 1.97555591409582 0.9484182955686 5.18408413652495 5.10719181339993 5.56968080767053 SU55 ClassGen 0 2.49765217470405 3 1.58039620814024 NA NA NA NA NA NA NA 50_50
48 home gvNormUnres1 7.90582315553404 1.41419599366737 1.99995030850485 0.954255919704531 5.4114984032494 5.33460608012438 5.81768889568523 SU55 ClassGen 0 2.48129366800429 3 1.57521226125379 NA NA NA NA NA NA NA 50_50
49 home gvNormUnres1 8.31694513109877 1.38909722227561 1.92959109293382 0.93732004144922 5.68891085573832 5.6120185326133 6.12022282605033 SU55 ClassGen 0 2.47045383046212 3 1.57176774062268 NA NA NA NA NA NA NA 50_50
50 home gvNormUnres1 8.62005796525391 1.38323073899872 1.91332727731095 0.933361519136975 5.89344206472645 5.81654974160143 6.34327564859793 SU55 ClassGen 0 2.45800845799462 3 1.56780370518589 NA NA NA NA NA NA NA 50_50
20 home gvNormUnres3 -0.694293746232211 1.57381745964678 2.47690139628905 1 0 -0.441152652092215 -0.493402689670005 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
21 home gvNormUnres3 0.335547384822546 1.468141623312 2.15543982610118 0.932853816249754 0.654358689911782 0.213206037819567 0.23845812104983 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
22 home gvNormUnres3 0.325295416653484 1.54224305266247 2.37851363348566 0.979937694304525 0.647844612878119 0.206691960785904 0.23117251795103 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
23 home gvNormUnres3 0.400638088819062 1.52778758467452 2.33413490388561 0.970752723138176 0.695717173767415 0.254564521675201 0.284715095995495 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
24 home gvNormUnres3 0.645433206062315 1.50773778466836 2.27327322731666 0.958013126253377 0.85125942915591 0.410106777063696 0.458679747011534 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
25 home gvNormUnres3 0.798814833077153 1.4916753654302 2.22509539583134 0.94780710195259 0.948717762760407 0.507565110668192 0.5676810274145 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
26 home gvNormUnres3 1.03317921709899 1.47686004210231 2.18111558395844 0.938393479529556 1.09763235421146 0.656479702119249 0.734233035216332 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
27 home gvNormUnres3 1.17104175618346 1.45603308365185 2.12003234068871 0.925160077953787 1.18522989498052 0.744077242888309 0.832205612325304 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
28 home gvNormUnres3 1.39259013833873 1.45811756008135 2.12610681901759 0.926484549490639 1.32600122827415 0.884848576181936 0.989649875997076 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
29 home gvNormUnres3 1.29042046114736 1.43357990303573 2.05515133838792 0.91089337854815 1.26108284999266 0.819930197900444 0.917042577137616 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
30 home gvNormUnres3 1.56051257959072 1.40715436046075 1.9800833941637 0.894102649475349 1.43269876185576 0.991546109763548 1.10898464549387 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
31 home gvNormUnres3 2.55506934015979 1.64993870391121 2.72229772666421 1.04836726381312 2.06463784378226 1.62348519169004 1.81577047405316 SU55 ClassGen 0 2.60685994249574 3 1.61457732626708 NA NA NA NA NA NA NA 50_50
32 home gvNormUnres3 2.69906714232265 1.59515297887741 2.54451302602146 1.01355653992771 2.1561337166233 1.71498106453109 1.91810310095538 SU55 ClassGen 0 2.598675642162 3 1.61204083141898 NA NA NA NA NA NA NA 50_50
33 home gvNormUnres3 2.89207518622395 1.62953849685214 2.65539571272313 1.03540501909152 2.27877058452577 1.83761793243355 2.05526505654787 SU55 ClassGen 0 2.60330193873823 3 1.61347511252521 NA NA NA NA NA NA NA 50_50
34 home gvNormUnres3 3.29002465758132 1.71506922587574 2.94146244954601 1.0897510479142 2.53162676483952 2.0904741127473 2.33806947555068 SU55 ClassGen 0 2.60181168648063 3 1.6130132319608 NA NA NA NA NA NA NA 50_50
35 home gvNormUnres3 3.66557500304091 1.79333633755271 3.21605521958698 1.13948179095382 2.77025059199154 2.32909793989933 2.60495586414605 SU55 ClassGen 0 2.59433298901349 3 1.61069332556309 NA NA NA NA NA NA NA 50_50
36 home gvNormUnres3 3.9651001049754 1.91833882584358 3.68002385073891 1.21890808497837 2.96056815397978 2.51941550188756 2.81781460256933 SU55 ClassGen 0 2.59999877573085 3 1.61245117002992 NA NA NA NA NA NA NA 50_50
37 home gvNormUnres3 4.14213917490514 2.05418762466912 4.21968679734375 1.30522609981093 3.07305837248928 2.63190572039706 2.9436281415131 SU55 ClassGen 0 2.60787143224032 3 1.61489053258737 NA NA NA NA NA NA NA 50_50
38 home gvNormUnres3 4.42747668878737 2.09240671590127 4.37816586474873 1.32951042261971 3.25436117360719 2.81320852151497 3.14640441247516 SU55 ClassGen 0 2.59667343043767 3 1.61141969407032 NA NA NA NA NA NA NA 50_50
39 home gvNormUnres3 4.75303397166449 2.19902833321651 4.83572561028897 1.39725755343319 3.46121952359028 3.02006687149806 3.37776302672877 SU55 ClassGen 0 2.59800910988373 3 1.61183408261636 NA NA NA NA NA NA NA 50_50
40 home gvNormUnres3 5.02578236971963 2.24804519177813 5.05370718427676 1.42840275280887 3.63452322941926 3.19337057732705 3.57159279105244 SU55 ClassGen 0 2.59595676745211 3 1.61119730866586 NA NA NA NA NA NA NA 50_50
41 home gvNormUnres3 5.87239530013669 2.06127084412179 4.24883749282654 1.3097267611864 4.17245914138142 3.7313064892892 4.17324173178404 SU55 ClassGen 0 2.58221710127124 3 1.60692784569539 NA NA NA NA NA NA NA 50_50
42 home gvNormUnres3 6.28036090515692 2.11644124930354 4.47932356175351 1.3447819099545 4.43167955002512 3.99052689793291 4.46316415712951 SU55 ClassGen 0 2.57596927505623 3 1.60498264011055 NA NA NA NA NA NA NA 50_50
43 home gvNormUnres3 6.78368743889852 2.09277947247692 4.37972592042079 1.32974727129194 4.75149207380698 4.31033942171477 4.82085521639382 SU55 ClassGen 0 2.57094163020155 3 1.60341561368273 NA NA NA NA NA NA NA 50_50
44 home gvNormUnres3 7.35756972654863 2.0002235383447 4.00089420334819 1.27093744327479 5.11613556160951 4.6749829095173 5.2286870106699 SU55 ClassGen 0 2.54847870545213 3 1.59639553540222 NA NA NA NA NA NA NA 50_50
45 home gvNormUnres3 7.85479458162522 1.99789052145474 3.99156653571869 1.26945504970007 5.43207109277853 4.99091844068632 5.58204188704165 SU55 ClassGen 0 2.54144196069786 3 1.59419006416985 NA NA NA NA NA NA NA 50_50
46 home gvNormUnres3 8.40073115998683 1.88451408071936 3.55139332042953 1.19741591959611 5.77895794106914 5.33780528897693 5.97001394874415 SU55 ClassGen 0 2.52915877993249 3 1.59033291481139 NA NA NA NA NA NA NA 50_50
47 home gvNormUnres3 9.01575909207997 1.80593360296836 3.2613961783303 1.14748606447261 6.16974527687057 5.72859262477836 6.40708606348482 SU55 ClassGen 0 2.51855239904539 3 1.58699476969692 NA NA NA NA NA NA NA 50_50
48 home gvNormUnres3 9.47361713843164 1.81430400747511 3.29169903154024 1.15280460027575 6.46066722817135 6.01951457607913 6.73246475626857 SU55 ClassGen 0 2.50254013114262 3 1.58194188614583 NA NA NA NA NA NA NA 50_50
49 home gvNormUnres3 10.0045606498476 1.75232822448489 3.07065420632638 1.11342533007492 6.79802751615235 6.35687486406014 7.10978193364073 SU55 ClassGen 0 2.49047447352961 3 1.57812371933559 NA NA NA NA NA NA NA 50_50
50 home gvNormUnres3 10.4112648047741 1.73984885229129 3.02707402881934 1.10549596563872 7.0564464023031 6.61529375021088 7.39880790431913 SU55 ClassGen 0 2.47619859733762 3 1.57359416538624 NA NA NA NA NA NA NA 50_50
20 import gvNormUnres1 -0.10779435096912 1.51413573406791 2.29260702118137 1 0 -0.0711919998608827 -0.0750405542917631 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
21 import gvNormUnres1 1.32821212684631 1.36853843325222 1.87289744328844 0.903841315187427 0.948400097498142 0.877208097637259 0.92462891904364 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
22 import gvNormUnres1 1.11730213089101 1.44607461026203 2.09113177844448 0.955049522790781 0.809106115320821 0.737914115459938 0.777804870660129 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
23 import gvNormUnres1 1.42595485492513 1.42269752994586 2.02406826171405 0.939610299086996 1.0129535756835 0.941761575822614 0.992672081111797 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
24 import gvNormUnres1 1.78763925404795 1.44586050590253 2.09051260252871 0.954908119114292 1.2518254224968 1.18063342263592 1.24445705448795 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
25 import gvNormUnres1 2.02882860270795 1.43516792911114 2.05970698474917 0.947846284068198 1.41111718428094 1.33992518442006 1.41235993854447 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
26 import gvNormUnres1 2.28313158369118 1.40729088966829 1.98046764814336 0.929435094889034 1.57906974973557 1.50787774987469 1.58939181896737 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
27 import gvNormUnres1 2.66551047086888 1.40953687006422 1.98679418807045 0.930918436405519 1.83160912158593 1.76041712172505 1.85558316745001 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
28 import gvNormUnres1 2.81996604079081 1.39297556769221 1.94038093218743 0.919980643974241 1.93361818619401 1.86242618633313 1.96310672017971 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
29 import gvNormUnres1 3.04015946926571 1.38213504270511 1.91029727627345 0.912821097611791 2.07904334426971 2.00785134440883 2.1163933885033 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
30 import gvNormUnres1 3.36279056842987 1.43648127317941 2.06347844819514 0.948713672664026 2.29212272143848 2.2209307215776 2.34099158215053 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
31 import gvNormUnres1 3.45480579351662 1.34592261262604 1.8115076791781 0.888904859942809 2.35289351167638 2.2817015118155 2.40504756868148 SU55 ClassGen 0 2.57987296347817 3 1.60619829519215 NA NA NA NA NA NA NA 50_50
32 import gvNormUnres1 3.51039293190617 1.35415385145473 1.83373265340967 0.894341122124254 2.38960563539081 2.31841363552993 2.44374430592924 SU55 ClassGen 0 2.583891866708 3 1.60744886908044 NA NA NA NA NA NA NA 50_50
33 import gvNormUnres1 3.7548892412527 1.37733826521502 1.89706069682551 0.909653100593979 2.55108145545462 2.47988945559374 2.61394931584585 SU55 ClassGen 0 2.57838664282369 3 1.60573554573089 NA NA NA NA NA NA NA 50_50
34 import gvNormUnres1 4.03846816204359 1.41124258519594 1.99160563427053 0.932044963633787 2.73836910372181 2.66717710386092 2.81136151055079 SU55 ClassGen 0 2.57101773883755 3 1.603439346791 NA NA NA NA NA NA NA 50_50
35 import gvNormUnres1 4.35551935268063 1.42577759210566 2.03284174215061 0.941644503874915 2.94776327064054 2.87657127077966 3.03207527588607 SU55 ClassGen 0 2.56481745805086 3 1.60150474805754 NA NA NA NA NA NA NA 50_50
36 import gvNormUnres1 4.5924484880313 1.44059815193306 2.07532303535293 0.951432635476287 3.10424140534127 3.03304940548039 3.19701243154161 SU55 ClassGen 0 2.55541184752578 3 1.59856555934556 NA NA NA NA NA NA NA 50_50
37 import gvNormUnres1 4.97251962245728 1.40467403094778 1.97310913321908 0.927706809464135 3.35525663856933 3.28406463870844 3.46159724828953 SU55 ClassGen 0 2.54519766441545 3 1.59536756404769 NA NA NA NA NA NA NA 50_50
38 import gvNormUnres1 5.26336347728918 1.38319758823036 1.91323556808629 0.91352284812289 3.54734236000627 3.47615036014539 3.6640668942656 SU55 ClassGen 0 2.5398152969509 3 1.59367979749726 NA NA NA NA NA NA NA 50_50
39 import gvNormUnres1 5.59634655666471 1.4376815939108 2.06692836546989 0.949506415814049 3.76725862767201 3.69606662781113 3.89587157253929 SU55 ClassGen 0 2.52672288924156 3 1.58956688731288 NA NA NA NA NA NA NA 50_50
40 import gvNormUnres1 5.82541323887256 1.42090249293595 2.0189638944316 0.938424779869979 3.9185440620316 3.84735206217072 4.05533531667906 SU55 ClassGen 0 2.51657839117444 3 1.58637271508761 NA NA NA NA NA NA NA 50_50
41 import gvNormUnres1 6.16983861624942 1.42519946906373 2.03119352661952 0.941262686691075 4.14601731269687 4.07482531283598 4.29510549942188 SU55 ClassGen 0 2.50902058157924 3 1.58398881990349 NA NA NA NA NA NA NA 50_50
42 import gvNormUnres1 6.45971556380009 1.42272055726644 2.02413378406852 0.939625507314408 4.33746444720962 4.26627244734874 4.49690203722782 SU55 ClassGen 0 2.49681500000366 3 1.58013132365752 NA NA NA NA NA NA NA 50_50
43 import gvNormUnres1 6.77854944542095 1.3922043251242 1.93823288289453 0.91947128239545 4.54803597950169 4.47684397964081 4.71885681490144 SU55 ClassGen 0 2.4881504605782 3 1.57738722594618 NA NA NA NA NA NA NA 50_50
44 import gvNormUnres1 6.9902954956666 1.40343345686482 1.96962546784753 0.926887481279052 4.6878821276913 4.61669012783042 4.86626287873197 SU55 ClassGen 0 2.47717622553421 3 1.57390477016057 NA NA NA NA NA NA NA 50_50
45 import gvNormUnres1 7.2946675074724 1.38788598097215 1.92622749617903 0.916619263217191 4.88890242260771 4.81771042274683 5.07815009055209 SU55 ClassGen 0 2.4688033987948 3 1.57124262887525 NA NA NA NA NA NA NA 50_50
46 import gvNormUnres1 7.52396529633034 1.37873863436715 1.90092022189659 0.91057796427735 5.04034048968371 4.96914848982282 5.2377747185505 SU55 ClassGen 0 2.45754335335569 3 1.56765536817111 NA NA NA NA NA NA NA 50_50
47 import gvNormUnres1 7.83868530710535 1.37341814296026 1.88627739541241 0.907064084189073 5.24819504571448 5.17700304585359 5.45686564347319 SU55 ClassGen 0 2.45022648595497 3 1.56531993086237 NA NA NA NA NA NA NA 50_50
48 import gvNormUnres1 8.06769401658951 1.3654786039401 1.86453181781821 0.901820473037497 5.3994421924078 5.32825019254691 5.6162890301612 SU55 ClassGen 0 2.43547064097736 3 1.56059944924294 NA NA NA NA NA NA NA 50_50
49 import gvNormUnres1 8.36859117678175 1.4053992434399 1.97514703346145 0.928185770812055 5.59816754669544 5.52697554683456 5.82575723960486 SU55 ClassGen 0 2.42524507898267 3 1.55731983837061 NA NA NA NA NA NA NA 50_50
50 import gvNormUnres1 8.67057533456374 1.40334907464903 1.9693886253183 0.926831751654631 5.79761080068343 5.72641880082255 6.03598215754869 SU55 ClassGen 0 2.41318550492455 3 1.55344311287042 NA NA NA NA NA NA NA 50_50
20 import gvNormUnres3 -0.713039603417292 1.6033645258664 2.57077780280678 1 0 -0.444714593540101 -0.499057546808436 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
21 import gvNormUnres3 1.61352893211081 1.32901857208698 1.76629036495212 0.828893586359491 1.45105401672206 1.00633942318196 1.12931145297466 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
22 import gvNormUnres3 1.22594705412466 1.49079786532484 2.2224782752571 0.929793469466508 1.20932366050334 0.76460906696324 0.858042283228454 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
23 import gvNormUnres3 1.70458918164735 1.4202801441748 2.0171956879372 0.885812378446714 1.50784724625128 1.06313265271118 1.19304466572704 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
24 import gvNormUnres3 2.22219645054684 1.50293676780628 2.25881892802399 0.937364363224982 1.83067294218577 1.38595834864567 1.55531881233713 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
25 import gvNormUnres3 2.53879383841435 1.45653468345812 2.12149328411644 0.908423917306679 2.02813108895151 1.58341649541141 1.7769058251172 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
26 import gvNormUnres3 2.85174453812413 1.41972751831754 2.01562622626808 0.885467712060283 2.22331483828679 1.77860024474669 1.99594051508482 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
27 import gvNormUnres3 3.33476074566512 1.40537733633078 1.97508545747219 0.876517668726245 2.52456648739632 2.07985189385622 2.33400432311015 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
28 import gvNormUnres3 3.54607159234547 1.4095814948484 1.98691999061904 0.879139754003671 2.65635863027548 2.21164403673538 2.48190111909863 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
29 import gvNormUnres3 3.83991248623441 1.39319953134298 1.9410049341343 0.868922511922325 2.83962381367484 2.39490922013474 2.68756082573121 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
30 import gvNormUnres3 4.30371195957703 1.42877230887963 2.04139031062122 0.891108843827994 3.12889020685016 2.68417561331005 3.01217481108084 SU55 ClassGen 0 NA 3 NA NA NA NA NA NA NA NA 50_50
31 import gvNormUnres3 4.51800783378854 1.36083944199274 1.85188398688312 0.848739896660365 3.26254407704272 2.81782948350262 3.16216083256215 SU55 ClassGen 0 2.59697274415584 3 1.61151256407012 NA NA NA NA NA NA NA 50_50
32 import gvNormUnres3 4.63296351344344 1.37968004146904 1.90351701682801 0.86049056169776 3.33424061129951 2.88952601775941 3.2426184946686 SU55 ClassGen 0 2.60014785840766 3 1.61249739795376 NA NA NA NA NA NA NA 50_50
33 import gvNormUnres3 5.00024939448111 1.42671868860958 2.03552621642784 0.889828024502809 3.56331258782912 3.11859799428902 3.4996824640324 SU55 ClassGen 0 2.59661136076621 3 1.61140043464255 NA NA NA NA NA NA NA 50_50
34 import gvNormUnres3 5.33919977996979 1.47814701313252 2.18491859243258 0.921903278565916 3.77471204192738 3.32999744838728 3.73691437522087 SU55 ClassGen 0 2.5895024052749 3 1.60919309135818 NA NA NA NA NA NA NA 50_50
35 import gvNormUnres3 5.67056830085406 1.49210986217983 2.22639184081431 0.930611746803833 3.98138277433941 3.53666818079931 3.96883972737451 SU55 ClassGen 0 2.5826134628112 3 1.60705116994177 NA NA NA NA NA NA NA 50_50
36 import gvNormUnres3 6.10381394532536 1.5189864104108 2.3073197150127 0.947374340585464 4.25159309612334 3.80687850258324 4.27206903954604 SU55 ClassGen 0 2.57455790701306 3 1.60454289659487 NA NA NA NA NA NA NA 50_50
37 import gvNormUnres3 6.58194545820271 1.48837684958143 2.21526564636995 0.928283509813321 4.54979821739418 4.10508362385408 4.60671404204632 SU55 ClassGen 0 2.56549513478519 3 1.60171630908385 NA NA NA NA NA NA NA 50_50
38 import gvNormUnres3 6.99461594884093 1.46551326035994 2.14772911629083 0.914023752376607 4.80717605255317 4.36246145901307 4.89554277149014 SU55 ClassGen 0 2.56013541959059 3 1.60004231806243 NA NA NA NA NA NA NA 50_50
